ref	subsections
28:6	(1) Semnificația originilor|(2) Memoria milei|(3) Importanța timpului|(4) Solemnitatea încrederii|(5) Sfințenia slujirii|(6) și (7) Secretul măreției și sufletul bunătății
29:2	(1) Supervizorii Centrelor Supreme|(2) Centrele Havona|(3) Centrele Superuniversurilor|(4) Centrele Universurilor Locale|(5) Centrele Constelațiilor|(6) Centrele Sistemului|(7) Centrele Neclasificate
29:4	(1) Directori asociați de putere | (2) Controlere mecanice | (3) Transformatoare de energie | (4) Transmițătoare de energie | (5) Asociatori primari | (6) Disociatori secundari | (7) Frandalankii | Chronoldekii
29:5	Organizatori Maeștri ai Forței Primare Eventuate, Organizatori Maeștri Transcendentali Asociați ai Forței
30:1	I. Ființe de Origine Triunică|II. Ființe cu Origine Duală|III. Ființe cu Origine Unică|IV. Ființe Transcendentale Eventuale|V. Entități Fragmentate ale Deității|VI. Ființe Suprapersonale|VII. Ordine Neclasificate și Nerevelate
30:2	I. Zeitățile Paradisului|II. Spiritele Supreme|III. Ființele de Origine Trinitară|IV. Fiii lui Dumnezeu|V. Personalitățile Spiritului Infinit|VI. Directorii de Putere ai Universului|VII. Corpul Cetățeniei Permanente|Grupuri de Personalități Compuse
30:3	(1) Studenții Stelari | (2) Artizanii Celești | (3) Directorii de Revenire | (4) Instructorii Școlilor de Extensie | (5) Diversele Corpuri de Rezervă | (6) Studenții Vizitatori | (7) Pelerinii Ascendenți
30:4	(1) Muritori Planetari|(2) Supraviețuitori Adormiți|(3) Studenți ai Lumii Palatului|(4) Progresori Morontiali|(5) Parohii Superuniversale|(6) Pelerini ai Havonei|(7) Sosiri în Paradis
33:6	Timpul universului local
34:6	Natura duală a omului
34:7	„Asta e calea.” or „Asta e calea.”
35:4	Încarnările lui Melhisedec
35:8	Lanonandeks primare|Lanonandeks secundare|Lanonandeks terțiari
36:4	Midsoniterii|Lumile Salvington ale Finaliterilor
36:5	(1) Spiritul intuiției|(2) Spiritul înțelegerii|(3) Spiritul curajului|(4) Spiritul cunoașterii|(5) Spiritul sfatului|(6) Spiritul închinării|(7) Spiritul înțelepciunii
37:2	Stele de seară create | Stele de seară ascendente | Lumile stelelor de seară
37:3	Lumile Arhanghelilor
37:5	Comisari de rasă | Corpul Perfecțiunii Nebadon | Lumile Muritorilor contopiți cu Spiritul
37:6	Sistemul educațional Nebadon
37:8	Mesageri Solitari|Supraveghetor al Circuitului Universului-Andovontia|Director de Recensământ-Salsatia|Inspector Asociat|Sentinelele Desemnate|Conciliatori Universali|Consilieri Tehnici|Înregistratori Celești|Însoțitori Morontiani
37:9	(1) Susatia|(2) Univitatia|(3) Fii Materiali|(4) Creaturi de la Mijlocul Căii|Abandonori
37:10	Spironga|Spornagia|Colonii de curtoazie
38:8	(1) Candidați la Ascensiune|(2) Heruvimi de fază medie|(3) Heruvimi Morontia
38:9	(1) Mediani Primari | (2) Mediani Secundari
39:1	(1) Miniștri ai Spiritului Fiului|_Însoțitori ai dăruirii|(2) Consilieri ai Curții|(3) Orientatori Universali|(4) Consilieri Didactici|(5) Directori de Atribuire|(6) Arhivari|(7) Miniștri Neatașați
39:2	(1) Corpul de Informații|(2) Vocea Milostivirii|(3) Coordonatori Spirituali|(4) Profesori Asistenți|(5) Transportatorii|_Tehnici de transport serafice|(6) Înregistratorii|_Emițătorii|(7) Rezervele
39:3	(1) Asistenți de supervizare | (2) Predictori juridici | (3) Arhitecți sociali | (4) Sensibiliști etici | (5) Transportatorii | (6) Registratorii | (7) Rezervele
39:4	(1) Asistenți administrativi | (2) Ghizi pentru justiție | (3) Interpreți ai cetățeniei cosmice | (4) Acceleratori ai moralității | (5) Transportatorii | (6) Înregistratorii | (7) Rezervele
39:5	(1) Vocile Grădinii|(2) Spiritele Frăției|(3) Sufletele Păcii|(4) Spiritele Încrederii|(5) Transportatorii|_Plecarea unui transport serafic|(6) Înregistratorii|(7) Rezervele
40:5	Muritori ai șederii tranzitorii sau experiențiale a Ajustorului | Muritori ai tipurilor care nu sunt fuzionați cu Ajustorii | Muritori cu potențial de fuziune cu Ajustorii | Seria nenumerotată
40:9	Tehnici de reconstrucție a memoriei
42:2	(1) Potența spațială|(2) Forța primordială|(3) Energii emergente|_a. Energie puternică|_b. Energie gravitațională|(4) Puterea universului|(5) Energie Havona|(6) Energie transcendentală|(7) Monota
42:10	(1) Minți de spirit preadjutant|(2) Minți de spirit adjutant|(3) Minți morontiale în evoluție|_Mintea cosmică
45:1	(1) Lumea Finalitară|(2) Lumea Morontială|(3) Lumea Angelică|(4) Lumea Superangelică|(5) Lumea Fiilor|(6) Lumea Spiritului|(7) Lumea Tatălui
45:6	Experiență parentală | Creșa de probă a Sataniei
46:5	(1) Cercurile Fiilor lui Dumnezeu|(2) Cercurile îngerilor|(3) Cercurile Ajutoarelor Universului|(4) Cercurile Controlorilor Fizici Maeștri|(5) Cercurile muritorilor ascendenți|(6) Cercurile coloniilor de curtoazie|(7) Cercurile finalitarilor
47:1	Experiență parentală necesară
47:3	Companioni Morontiani
47:8	Fuziunea ajustatorului
48:2	(1) Regulatoare de circuit | (2) Coordonatori de sistem | (3) Custodieni planetari | (4) Controlere combinate | (5) Stabilizatori de legătură | (6) Asortatori selectivi | (7) Registratori asociați
48:3	(1) Gardieni pelerini|(2) Primitori de pelerini și asociați liberi|(3) Gazde pentru vizitatorii celești|(4) Coordonatori și directori de legătură|(5) Interpreți și traducători|(6) Supraveghetori de excursii și reveniri|(7) Custozi de zonă și clădire
48:4	Umor ceresc | Umor muritor
48:6	(1) Evangheliile serafice|_Originalul Psalmului douăzeci și trei|(2) Interpreți rasiali|(3) Planificatori mentali|(4) Consilieri morontiali|_Efectul stereoscopic al mota|(5) Tehnicieni|(6) Învățători-registratori|_Adevăr și fapt|(7) Rezerve de slujire|_Succes, eșec și ego
49:2	(1) Tipurile atmosferice|(2) Tipurile elementare|(3) Tipurile gravitaționale|(4) Tipurile termice|(5) Tipurile electrice|(6) Tipurile energizante|(7) Tipurile fără nume
49:5	(1) Adaptarea la mediul planetar|_Serie experimentală inspectată de Tabamantia|(2) Serie de tipuri cerebrale|(3) Serie de recepție spirituală|(4) Epoci planetare-muritoare|(5) Seriale de înrudire cu creaturi|(6) Serie de fuziune cu Ajustori|(7) Tehnici de evadare terestră
49:6	(1) Ordinea dispensațională sau de grup a supraviețuirii|(2) Ordinele individuale de ascensiune|(3) Ordinele de ascensiune dependente de probă|(4) Ordinele de ascensiune secundare modificate|(5) Ordinea de ascensiune primară modificată
50:7	Agondonteri|Tabamantia un agondonter
54:5	Douăsprezece motive
55:4	Cele șapte etape de pe o planetă | Eliberarea medianilor | Plecarea lui Adam
55:12	Supraveghetorii necalificați ai Supremului
57:4	Originea Soarelui
57:5	Mișcarea retrogradă
57:6	Era formării planetelor | Fricțiunea mareică | Explozii gravitaționale-mareice
57:7	Era vulcanică | Atmosfera planetară primitivă
57:8	Epoca cutremurelor | Oceanul lumii și primul continent
59:1	Epoca Trilobiților
59:2	Epoca animalelor nevertebrate
59:3	Perioada coralilor | Epoca brahiopodelor
59:4	Perioada vegetativă terestră | Epoca peștilor
59:5	Perioada carboniferă Fern-Forest | Epoca broaștelor
59:6	Perioada plantei-sămânță | Epoca necazurilor biologice
60:3	Perioada plantelor cu flori | Epoca păsărilor
61:1	Epoca mamiferelor timpurii
61:2	Epoca mamiferelor avansate
61:3	Epoca elefantului și a calului
61:4	Ultima mare migrație a mamiferelor
62:3	Originea triburilor simiene
64:6	(1) Omul roșu|(2) Omul portocaliu|(3) Omul galben|(4) Omul verde|(5) Omul albastru|(6) Rasa indigo|_Scopul celor șase rase
65:1	(1) Nivelul fizic al electrochimiei|(2) Faza intermediară obișnuită a existenței cvasi-morontiale|(3) Nivelul semispiritual avansat
65:7	Minte mecanică-needucabilă | Minte experimentală non-mecanică
66:3	(1) Consiliul pentru hrană și bunăstare materială | (2) Consiliul pentru domesticirea și utilizarea animalelor | (3) Consilierii privind cucerirea animalelor de pradă | (4) Facultatea pentru diseminarea și conservarea cunoștințelor | (5) Comisia pentru industrie și comerț | (6) Colegiul religiei revelate | (7) Gardienii sănătății și vieții | (8) Consiliul planetar pentru artă și știință | (9) Guvernatorii relațiilor tribale avansate | (10) Curtea supremă de coordonare tribală și cooperare rasială
68:5	(1) Etapa de colectare | (2) Etapa de vânătoare | (3) Etapa pastorală | (4) Etapa agricolă
68:6	Raportul pământ-om
69:1	(1) Instituții de autoîntreținere | (2) Instituții de autoperpetuare | (3) Instituții de autosatisfacție
70:2	Industrialismul modern versus militarism
73:0	Inspecția Tabamantiei
76:3	Preoția setită
76:5	Mesajul lui Mihail
78:7	Povestea lui Noe
80:2	Inundațiile Mediteranei
81:2	(1) Îmblânzirea focului|(2) Domesticirea animalelor|(3) Înrobirea captivilor|(4) Proprietatea privată
81:4	(1) Rasele caucazoide | (2) Rasele mongoloide | (3) Rasele negroide
81:5	Putere și dreptate
81:6	(1) Circumstanțe naturale|(2) Bunuri de capital|(3) Cunoștințe științifice|(4) Resurse umane|(5) Eficacitatea resurselor materiale|(6) Eficacitatea limbajului|(7) Eficacitatea dispozitivelor mecanice|(8) Caracterul purtătorilor de torțe|(9) Idealurile rasiale|(10) Coordonarea specialiștilor|(11) Dispozitive de localizare a locurilor|(12) Dorința de a coopera|(13) Conducere eficientă și înțeleaptă|(14) Schimbări sociale|(15) Prevenirea defecțiunilor tranziționale
88:2	Imagini și idoli | „Cărți sacre”
89:3	Cultul continentei
89:7	Prostituția din templu
91:2	Rugăciune versus magie
92:4	(1) Învățăturile dalamatiene|(2) Învățăturile edenice|(3) Melhisedec din Salem|(4) Isus din Nazaret|(5) Documentele Urantia
92:6	Unsprezece religii vii
93:4	Crezul | Cele șapte porunci
94:1	Rig-Veda
94:2	Doctrina reîncarnării
94:8	Evanghelia lui Gautama | Poruncile morale
96:5	Providența materialistă
97:5	Mica și Obadia
97:9	Efraim și Iuda|Saul și David|Solomon și impozitarea|Israel și Iuda|Distrugerea Regatului lui Israel|Sfârșitul Regatului lui Iuda|Robie babiloniană
98:4	Cultul frigian al lui Cybele și Attis | Cultul egiptean al lui Osiris și Isis | Cultul iranian al lui Mithra
101:3	Douăsprezece exemple de credință spirituală
101:6	Șapte aspecte ale mântuirii
106:1	Dumnezeu cel Septuplu
106:2	Ființa Supremă
106:3	Trinitatea Supremă
106:4	Zeitate Supremă
106:5	Absolutul Trinității
106:6	Cosmosul infinit
106:8	(1) Nivelul celor trei Trinități|(2) Nivelul Deității experiențiale|(3) Nivelul EU SUNT
108:2	Pe Urantia|Pe alte lumi
108:3	Tributul Tabamantiei
109:6	Ajustorul care a locuit în Isus
109:7	Ființe omnipersonale
110:7	Pledoaria Ajustorului către suflet
111:7	Un gardian al declarației destinului
112:0	Paisprezece aspecte ale personalității
114:4	Cele mai înalte regențe
114:6	(1) Îngerii epocali|(2) Îngerii progresului|(3) Gardienii religioși|(4) Îngerii vieții naționale|(5) Îngerii raselor|(6) Îngerii viitorului|(7) Îngerii iluminării|(8) Îngerii sănătății|(9) Serafimii de casă|(10) Îngerii industriei|(11) Îngerii diversiunilor|(12) Îngerii slujirii supraomenești
116:1	Mintea cosmică
116:5	Problema echilibrului
117:2	Fii și creștere trinitizați de creaturi
117:4	Moralitatea cosmică - datoria supremă
117:5	Transcendența finalistă | Repercusiunile creșterii umane
118:1	Unități de timp experiențiale (subiective)
118:3	Adevăr și fapt | Spațiu și model
118:8	Guvernatorul timpului progresului
121:4	(1) Epicureanul|(2) Stoicul|(3) Cinicul|(4) Scepticul
121:5	Religiile misterioase
121:8	(1) Evanghelia după Marcu|(2) Evanghelia după Matei|(3) Evanghelia după Luca|(4) Evanghelia după Ioan|_Mulțumiri
122:4	„Casa lui David”
122:8	Legenda păstorilor | Cei trei preoți din Ur | „Steaua din Betleem”
122:10	Fuga spre Egipt
123:0	Șederea în Egipt
123:1	Al patrulea an al lui Isus
123:2	Creșterea copiilor
123:4	Accidente materiale
124:1	Imaginea de pe podea | Clima din Galileea
124:2	Iacob, fiul pietrarului
124:3	Episodul Scythopolis
124:4	Moralitatea personală și loialitatea grupului
124:6	Maria, Marta și Lazăr
126:3	Originea „Rugăciunii Domnești” | „Fiul Omului” | Cine este Mesia?
127:2	Episodul Zelot
127:3	Cu Iacov la Paște | Vizita Elisabetei și a lui Ioan | Moartea lui Amos
127:4	Creșterea copiilor
127:6	Vizita de Paște la Ierusalim
128:1	Conștientizarea tot mai mare a divinității | Cu Iosif la Paște
128:2	Ca fierar la Sepphoris
128:3	Cu Simon la Paște | Isus îl întâlnește pe Ștefan
128:5	Propunerea alexandriană
128:6	Cu Iuda la Paște | „Unchiul Iosua ne spune o poveste”
128:7	Căsătoria lui Iacob | Căsătoria lui Miriam | Iacob, capul familiei lui Iosif
129:1	Zebedeu din Capernaum | Isus constructorul de corăbii
129:2	Isus vizitează Ierusalimul | Întâlnirea cu Gonod și Ganid
129:3	Scopul călătoriei la Roma
130:1	Discuție despre bine și rău
130:2	Negustorul din Mongolia|Muncitorul grec și maistrul roman|Voia lui Dumnezeu și voia omului
130:8	Ezra, evreul apostat
132:0	Influența asupra a treizeci și doi de lideri religioși
132:4	Către senatorul roman | Către soldatul roman | Către oratorul de la forum | Către bietul om, acuzat pe nedrept
132:7	Păgânul nechibzuit|„Hai să facem o religie nouă, tu și cu mine.”
133:0	Sistemul de caste din India
133:2	Bărbatul care își maltratează soția
133:3	Crispus, conducătorul sinagogii | Justus, negustorul | Cele două femei publice
133:4	Către morar | Către centurionul roman | Către conducătorul mitraic | Către învățătorul epicurean | Către antreprenorul grec | Către judecătorul roman | Către stăpâna hanului grecesc | Către negustorul chinez | Către călătorul din Britania | Către băiatul fugar | Către criminalul condamnat
134:1	Întoarcerea la Nazaret | Căsătoria lui Simon; căsătoria lui Iuda
134:7	Rătăciri solitare
134:8	Sfârșitul Rebeliunii lui Lucifer | Suveranitatea Nebadonului
134:9	Vizită cu Ioan la Ierusalim | Lucrând în atelierul naval al lui Zebedeu
135:8	Botezul lui Isus
136:3	Conferință cu Gabriel | Desăvârșirea suveranității universului
136:4	Calea Tatălui
136:5	Ajustor personalizat la comandă | Insensibilitatea Ajustorului la timp
136:6	Calea existenței pământești normale
136:7	Ascultarea față de legea naturală
136:8	Refuzul de a face compromisuri cu răul
136:9	Respingerea tronului lui David
136:10	„Voi fi supus voinței Tatălui meu.”
137:1	Andrei și Petru | Iacov și Ioan
138:3	Nu cei drepți, ci păcătoșii
140:3	„Predica de pe Munte”
140:5	Fericiți sunt cei săraci cu duhul - cei smeriți | Fericiți sunt cei ce flămânzesc și însetează după dreptate... | Fericiți sunt cei blânzi | Fericiți sunt cei curați cu inima | Fericiți sunt cei ce plâng | Fericiți sunt cei milostivi | Fericiți sunt făcătorii de pace | Fericiți sunt cei prigoniți
140:6	„Privesc dincolo de act...” | Despre divorț | Dreptate și milă | „Fac bine - nu-i tulbura.”
140:8	(1) Îndeplinirea voinței Tatălui | (2) Atitudine politică | (3) Atitudine socială | (4) Atitudine economică | (5) Religie personală
141:3	Personalitatea lui Isus | Înfățișarea lui Isus
141:4	Ministrul bolnavilor
141:6	Teherma Persana
141:7	Învățături despre Împărăție | Mântuire prin credință; libertate prin adevăr
142:0	Vizită la Annas
142:2	Iacob din Creta
142:3	Șase concepte ebraice despre Dumnezeu | Cele zece porunci anterioare
142:8	Tabăra din Parcul Ghetsimani
143:1	„Au ținut mesajul nostru în mare ușurință.”|„Semeniți cu niște slabi?”
143:3	Trei zile pe Muntele Sartaba
143:6	În tabăra de pe Muntele Garizim
144:5	Șapte rugăciuni din alte lumi
144:8	„...spune-i lui John că nu a fost uitat.”
145:0	Vizită cu Ruth
145:2	Religia este o experiență personală | Tânărul epileptic | Mama soției lui Peter
146:2	Rugăciune, mulțumire și închinare | Dreptate și milă | Rugăciune și efort personal | Rugăciune etică
146:3	Religie, știință și filozofie | Asigurarea adevărului | Vizita la Zebulum
146:4	Munca în mine | Vindecarea leprosului
146:5	Titus nobilul
147:2	Separarea de apostolii lui Ioan
147:4	Întrebarea lui Nathaniel despre regula de aur
147:5	Parabola cămătarului | Status și progres
147:6	Cei șase spioni | „Sabatul a fost făcut pentru om…”
148:8	Kirmet din Bagdad
148:9	Botezul a trei dintre spioni
149:0	Organizația de informații a lui David
149:1	Fenomenele de vindecare
149:2	Două greșeli ale creștinismului timpuriu|Faima lui Isus ca vindecător|Recunoașterea egalității femeilor|Farmecul personalității sale
149:4	Comentarii despre furie|Referitor la personaje echilibrate
150:3	Discurs despre „Magie și superstiție”
151:5	Furtuna de pe lac
152:0	Veronica din Cezareea și Filipul
152:6	Mai multe despre parabola semănătorului
153:2	„Eu sunt pâinea vieții.”
153:4	Băiatul posedat de duhul rău | „Cum poate Satana să-l scoată pe Satana?”
153:5	Dezertarea adepților fără tragere de inimă
154:2	Închiderea sinagogilor
154:4	„Ce să facem cu Isus?”
155:3	Adevăr și crez | Originea tradițiilor religioase
156:2	„Această lume este doar un pod...”
156:5	Pilda tâmplarului nechibzuit | Ispita și natura umană | Elementele esențiale ale succesului material | Viața spirituală și respectul de sine | Idealuri și idei | Tact, farmec și înțelepciune
156:6	Atitudinea liderilor evrei
157:0	Isus încearcă să-și vadă familia
157:1	„Peștele cu un șekel în gură.”
157:3	„Cine spun oamenii că sunt eu?”
157:6	Cele patru etape ale vieții lui Isus | Noi declarații autoritare
158:4	Iacob de Safed
158:5	„Doamne, cred, ajută-mi necredința.”
159:1	„De câte ori va păcătui fratele meu împotriva mea?”|Pilda socotelilor cu administratorii|Pericolele judecății personale
159:4	„Care este adevărul despre Scripturi?”
159:5	„... duce rucsacul încă o a doua milă.”
160:1	Cele trei impulsuri ale vieții | Rezolvarea problemelor și meditația plină de venerație | Prejudecățile și recunoașterea adevărului
160:2	Valoarea socială a prieteniei | Marea valoare a căsătoriei
160:4	Elemente esențiale ale vieții temporale | Factorii succesului material | Semnificația eșecului
160:5	Ce este religia?|Ideea de Dumnezeu și idealul lui Dumnezeu|Tatăl este valoarea finală|„Dar suntem noi dispuși să plătim prețul.....?”
161:1	Cele cinci puncte ale lui Nathaniel
161:2	Discurs de Natanael și Toma
161:3	Părerile medianilor
162:0	„Stăpâne… poruncește să coboare foc din cer…”
162:2	Eber, ofițerul Sinedriului
163:1	Secerișul este mult, dar lucrătorii sunt puțini
163:2	Bogățiile și dragostea pentru bogăție
163:3	Pilda lucrătorilor din vie
163:4	Instrucțiunile lui Isus | Predica de hirotonire a lui Petru
165:3	„Păziți-vă de aluatul fariseilor...” | „... chiar și perii din capul vostru sunt numărați”
165:4	Pilda bogatului nechibzuit|„Unde este comoara ta, acolo va fi și inima ta.”|„La ce ți-ar folosi dacă ai câștiga toată lumea.....?”
165:5	„Uitați-vă la crini, cum cresc...”
166:1	Spălarea ceremonială a mâinilor
166:3	Calea cea dreaptă și îngustă|Mulți dintre cei dintâi vor fi cei din urmă|„Eu stau la ușă și bat”
166:4	Slujirea ulterioară și moartea lui Abner
167:1	Vindecarea credinciosului|„... nu te așeza pe scaunul dintâi...”
167:5	Fariseul și vameșul | Învățături despre căsătorie
167:6	Frumusețea ca influență asupra închinării
168:0	„Eu sunt învierea și viața...”
168:3	„E mai bine să moară un singur om…”
169:0	Acuzațiile Sinedriului împotriva lui Isus
169:4	Isus a trăit o revelație a lui Dumnezeu | Elohim și Yahweh
170:2	Păcatul și iertarea
170:5	Frăție socială și frăție spirituală | Un alt și mai mare Ioan Botezătorul | Creștinismul și evanghelia lui Isus
171:0	„... promite-mi că acești fii ai mei vor avea parte de onoare.....”
171:1	Viața ulterioară a lui David Zebedee | Antiohia și Filadelfia
171:3	Adio lui Abner
171:4	Petru și Simon și cele 100 de săbii | Avertisment pentru fariseii prietenoși
171:8	Interpretarea parabolei de către Natanael
172:1	Maria unge picioarele lui Isus | Isus îl mustră pe Iuda
172:4	Micuțul văduvei
173:2	„De unde a fost botezul lui Ioan?”
173:4	Piatra pe care au lepădat-o zidarii
173:5	„Distrugeți acest templu și... îl voi ridica.”
174:0	Salutări individuale către cei doisprezece
174:2	Este îngăduit să dai tribut Cezarului?
174:4	Eliberatorul, al cui fiu este el?
174:5	„... dacă bob de grâu nu cade în pământ și moare...”|„... dacă voi fi înălțat... în viețile voastre...”
175:1	„Generație după generație i-am trimis pe proorocii noștri...”|„... cel ce voiește să fie mai mare între voi...”|„Vai de voi, cărturari și farisei, ipocriți!”|„... voi... curățiți partea de afară a paharului...”|„Și acum îmi iau rămas bun de la voi.”
175:4	Decizia finală a lui Iuda
176:2	Relatarea din Evanghelia după Matei
176:3	Pilda talanților|„Continuați până vin eu.”|Comentarii despre creșterea adevărului viu
177:1	Ioan Marcu și coșul cu prânz
177:5	Atenție la sprijinul mulțimii
178:1	Învață să fii credincios chiar și în prosperitate | Nu ispiti îngerii care te însoțesc
178:2	David îl eliberează pe Iuda de „sacul” | Aranjamente pentru Cina cea de Taină
180:1	„... iubiți-vă unii pe alții, așa cum v-am iubit Eu.”
180:3	„Să nu vi se tulbure inima.”|„Învățătorule, arată-ne nouă pe Tatăl…”
180:5	Comentarii despre regula de aur
181:1	„Vă dau fiecăruia dintre voi tot ce veți primi.”|„Să nu vi se tulbure inima.”
182:1	Extinderea de către Isus a revelației numelui lui Dumnezeu
182:2	Trimiterea alergătorului la Abner | Adio de la David Zebedee
182:3	Duhul este binevoitor, dar carnea este slabă
184:4	O nouă revelație a omului către Dumnezeu
185:2	Acuzațiile scrise ale tribunalului sinedrist
185:6	Biciuirea lui Isus | „Iată omul!”
186:0	Familia lui Isus din Betania
186:1	Cele treizeci de monede de argint
186:2	„Pilat este judecat înaintea lui Isus.”|„Iată Dumnezeu și omul!”
187:1	„Fiice ale Ierusalimului, nu plângeți pentru mine...” | Simon din Cirene
187:4	Îndemnul lui Isus către Ioan
188:0	Iosif și Nicodim înaintea lui Pilat
188:3	Ce a încredințat Isus în mâinile Tatălui?|Statutul personalității lui Isus
189:3	Plecarea Ajustorului Personalizat
189:4	Cele cinci femei | Isus i se arată Mariei Magdalena
189:5	A doua apariție - către Maria Magdalena
190:2	Apariția față de fratele său James | Apariția față de familia sa pământeană
191:0	Reacțiile fiecărui apostol
191:3	Etapele progresiei morontiei
191:5	„Fericiți sunt cei din veacurile viitoare…”
192:1	„Băieți, ați prins ceva?”
193:0	A șaisprezecea apariție (curtea lui Nicodim)
194:0	Noua evanghelie despre Isus
194:2	Misiunea Spiritului Adevărului | Tripla înzestrare spirituală a omului | Cele șapte influențe spirituale superioare
195:0	Motivele triumfului creștinismului în Occident | Compromisurile creștinismului timpuriu
196:0	Credința vie a lui Isus în Dumnezeu|„Căutați mai întâi Împărăția cerurilor.”|„De ce Mă numiți bun?”|Ce a însemnat rugăciunea pentru Isus|Credința copilărească a lui Isus în Dumnezeu
196:2	Religia despre Isus | Religia ca experiență personală
196:3	Fapt, idee și relație | Rațiune, înțelepciune și credință | Lucru, sens și valoare | Dacă un iubitor divin nu ar trăi în om... | Moralitate și religie | Tatăl este iubire vie
