ref	subsections
37:8	Solitaire boodschappers | Supervisor van het Universum Circuit - Andovontia | Directeur van de volkstelling - Salsatia | Adjunct-inspecteur | Toegewezen wachters | Universele bemiddelaars | Technisch adviseurs | Hemelse recorders | Morontia-metgezellen
37:9	(1) Susatia|(2) Univitatia|(3) Materiële Zonen|(4) Middenwezens|Abandonters
37:10	De Spironga|De Spornagia|Met dank aan de kolonies
38:8	(1) Opstijgingskandidaten|(2) Cherubijnen uit de middenfase|(3) Morontia Cherubijnen
38:9	(1) Primaire Middenwezens|(2) Secundaire Middenwezens
39:1	(1) Zoon-Geestministers | _Begiftigingsbegeleiders | (2) Hofadviseurs | (3) Universum-oriënterende personen | (4) De onderwijscounselors | (5) Directeuren van de Toewijzing | (6) De Verslaggevers | (7) Ongebonden Ministers
39:2	(1) Het Inlichtingenkorps|(2) De Stem van Genade|(3) Geestcoördinatoren|(4) Assistent-leraren|(5) De Transporteurs|_Seraphische transporttechnieken|(6) De Recorders|_Omroepers|(7) De Reserves
39:3	(1) Begeleidende assistenten|(2) Juridische voorspellers|(3) Sociale architecten|(4) Ethische sensibilisatoren|(5) De transporteurs|(6) De registrators|(7) De reserves
39:4	(1) Administratieve assistenten|(2) Gidsen voor rechtvaardigheid|(3) Tolken van kosmisch burgerschap|(4) Versnellers van moraliteit|(5) De transporteurs|(6) De griffiers|(7) De reserves
39:5	(1) De Stemmen van de Tuin|(2) De Geesten van Broederschap|(3) De Zielen van Vrede|(4) De Geesten van Vertrouwen|(5) De Transporteurs|_Vertrek van een serafijns transport|(6) De Opnemers|(7) De Reserves
40:5	Stervelingen van het voorbijgaande of ervaringsgerichte Richter-verblijf|Stervelingen van het niet-Aanpasser-fusie-type|Stervelingen van het Richter-fusie-potentieel|De ongenummerde reeks
40:9	Technieken voor geheugenreconstructie
42:2	(1) Ruimtelijke potentie|(2) Oerkracht|(3) Opkomende energieën|_a. Krachtige energie|_b. Zwaartekrachtenergie|(4) Universumkracht|(5) Havona-energie|(6) Transcendentale energie|(7) Monota
42:10	(1) Preadjutant-geestelijke geesten|(2) Adjutant-geestelijke geesten|(3) Evoluerende morontia-geesten|_De kosmische geest
45:1	(1) De Volkomen Wereld|(2) De Morontia Wereld|(3) De Engelenwereld|(4) De Superengelenwereld|(5) De Wereld van de Zonen|(6) De Wereld van de Geest|(7) De Wereld van de Vader
45:6	Ouderlijke ervaring | De proeftijdcrèche van Satania
46:5	(1) Cirkels van de Zonen van God|(2) Cirkels van de engelen|(3) Cirkels van de Hulpmiddelen van het Universum|(4) Cirkels van de Meester Fysieke Beheersers|(5) Cirkels van de opstijgende stervelingen|(6) Cirkels van de beleefdheidskolonies|(7) Cirkels van de voleindigers
47:1	Vereiste ouderlijke ervaring
47:3	Morontia-metgezellen
47:8	Verstellerfusie
48:2	(1) Circuitregelaars|(2) Systeemcoördinatoren|(3) Planetaire beheerders|(4) Gecombineerde controllers|(5) Verbindingsstabilisatoren|(6) Selectieve sorteerders|(7) Geassocieerde registrars
48:3	(1) Pelgrimbewakers|(2) Pelgrimontvangers en vrije associërende personen|(3) Gastheren voor hemelse bezoekers|(4) Coördinatoren en verbindingsleiders|(5) Tolken en vertalers|(6) Excursie- en terugkeerbegeleiders|(7) Beheerders van gebieden en gebouwen
48:4	Hemelse humor | Sterfelijke humor
48:6	(1) Serafijnse evangelisten | _Oorspronkelijk van Psalm 23 | (2) Rassentolken | (3) Geestplanners | (4) Morontia-raadgevers | _Stereoscopisch effect van mota | (5) Technici | (6) Recorder-leraren | _Waarheid en feit | (7) Bedieningsreserves | _Succes, falen en ego
49:2	(1) De atmosferische typen|(2) De elementaire typen|(3) De zwaartekrachttypen|(4) De temperatuurtypen|(5) De elektrische typen|(6) De energetiserende typen|(7) De naamloze typen
49:5	(1) Aanpassing aan de planetaire omgeving|_Experimentele series geïnspecteerd door Tabamantia|(2) Hersentype series|(3) Spirituele receptie series|(4) Planetaire-sterfelijke tijdperken|(5) Serie over verwantschap tussen wezens|(6) Serie over fusie tussen Richters|(7) Technieken voor aardse ontsnapping
49:6	(1) De dispensationele of groepsorde van overleving|(2) De individuele orden van opstijging|(3) De proeftijd-afhankelijke orden van opstijging|(4) De secundaire gemodificeerde orden van opstijging|(5) De primaire gemodificeerde orde van opstijging
50:7	Agondonters|Tabamantia an agondonter
54:5	Twaalf redenen
55:4	De zeven stadia op een planeet | Bevrijding van middenwezens | Adamisch vertrek
55:12	De onbevoegde toezichthouders van de Allerhoogste
57:4	Oorsprong van de zon
57:5	Retrograde beweging
57:6	Het planeetvormende tijdperk | Getijdenwrijving | Zwaartekracht-getijdenexplosies
57:7	Het Vulkanische Tijdperk | De Primitieve Planetaire Atmosfeer
57:8	Het tijdperk van aardbevingen | De wereldoceaan en het eerste continent
59:1	Het Trilobiettijdperk
59:2	Het tijdperk van de ongewervelden en dieren
59:3	De Koraalperiode | Het Brachiopodentijdperk
59:4	De vegetatieve periode van het landleven | Het tijdperk van de vissen
59:5	Het Carboon van het Varenbos | Het Tijdperk van de Kikkers
59:6	De periode van zaad en plant | Het tijdperk van biologische verdrukking
60:3	De periode van de bloeiende planten | Het tijdperk van de vogels
61:1	Het tijdperk van de vroege zoogdieren
61:2	Het tijdperk van geavanceerde zoogdieren
61:3	Tijdperk van de olifant en het paard
61:4	De laatste grote zoogdiermigratie
62:3	Oorsprong van de Simian-stammen
64:6	(1) De rode man|(2) De oranje man|(3) De gele man|(4) De groene man|(5) De blauwe man|(6) Het indigo ras|_Doel van de zes rassen
65:1	(1) Het fysieke niveau van de elektrochemie|(2) De gebruikelijke middenfase van het quasi-morontiaal bestaan|(3) Het geavanceerde semi-spirituele niveau
65:7	Mechanisch-niet-onderwijsbare geest | Niet-mechanisch ervarende geest
66:3	(1) De raad voor voedsel en materieel welzijn|(2) De raad voor de domesticatie en het gebruik van dieren|(3) De adviseurs met betrekking tot de verovering van roofdieren|(4) De faculteit voor de verspreiding en het behoud van kennis|(5) De commissie voor industrie en handel|(6) Het college voor geopenbaarde religie|(7) De bewakers van gezondheid en leven|(8) De planetaire raad voor kunst en wetenschap|(9) De gouverneurs van geavanceerde tribale relaties|(10) Het hooggerechtshof voor tribale coördinatie en raciale samenwerking
68:5	(1) De verzamelfase|(2) De jachtfase|(3) De pastorale fase|(4) De landbouwfase
68:6	De land-mensverhouding
69:1	(1) Instellingen voor zelfbehoud|(2) Instellingen voor zelfbehoud|(3) Instellingen voor zelfbevrediging
70:2	Modern industrialisme versus militarisme
73:0	Tabamantia's inspectie
76:3	Het Setitische priesterschap
76:5	De boodschap van Michael
78:7	Het verhaal van Noach
80:2	Overstroming van de Middellandse Zee
81:2	(1) Het temmen van vuur|(2) Het domesticeren van dieren|(3) Het tot slaaf maken van gevangenen|(4) Privé-eigendom
81:4	(1) De Kaukasische rassen|(2) De Mongoloïde rassen|(3) De Negroïde rassen
81:5	Macht en recht
81:6	(1) Natuurlijke omstandigheden|(2) Kapitaalgoederen|(3) Wetenschappelijke kennis|(4) Menselijke hulpbronnen|(5) Effectiviteit van materiële hulpbronnen|(6) Effectiviteit van taal|(7) Effectiviteit van mechanische apparaten|(8) Karakter van fakkeldragers|(9) De raciale idealen|(10) Coördinatie van specialisten|(11) Apparaten voor plaatsbepaling|(12) De bereidheid tot samenwerking|(13) Effectief en wijs leiderschap|(14) Maatschappelijke veranderingen|(15) Het voorkomen van een overgangsinstorting
88:2	Beelden en afgoden|“Heilige boeken”
89:3	De continentiecultus
89:7	Tempelhoererij
91:2	Gebed versus magie
92:4	(1) De Dalamatiaanse leringen|(2) De Edense leringen|(3) De Melchizedek van Salem|(4) Jezus van Nazareth|(5) De Urantia-documenten
92:6	Elf levende religies
93:4	De geloofsbelijdenis | De zeven geboden
94:1	De Rig-Veda
94:2	Leer van reïncarnatie
94:8	Het evangelie van Gautama | De morele geboden
96:5	Materialistische voorzienigheid
97:5	Micha en Obadja
97:9	Efraïm en Juda | Saul en David | Salomo en de belasting | Israël en Juda | Vernietiging van het koninkrijk Israël | Einde van het koninkrijk Juda | De Babylonische ballingschap
98:4	De Frygische cultus van Cybele en Attis | De Egyptische cultus van Osiris en Isis | De Iraanse cultus van Mithras
101:3	Twaalf illustraties van spiritueel geloof
101:6	Zeven aspecten van verlossing
106:1	God de Zevenvoudige
106:2	Het Opperwezen
106:3	De ultieme Drie-eenheid
106:4	Ultieme Godheid
106:5	De Absolute Drie-eenheid
106:6	De oneindige kosmos
106:8	(1) Het niveau van de drie Drie-eenheden|(2) Het niveau van de ervaringsgerichte Godheid|(3) Het niveau van de IK BEN
108:2	Op Urantia | Op andere werelden
108:3	Tabamantia's eerbetoon
109:6	De Richter die in Jezus woonde
109:7	Omnipersoonlijke wezens
110:7	Het pleidooi van de Richter tot de ziel
111:7	De verklaring van een bewaker van het lot
112:0	Veertien aspecten van persoonlijkheid
114:4	De meeste hoge regentschappen
114:6	(1) De tijdperkbepalende engelen|(2) De vooruitgangsengelen|(3) De religieuze beschermers|(4) De engelen van het nationale leven|(5) De engelen van de rassen|(6) De engelen van de toekomst|(7) De engelen van de verlichting|(8) De engelen van de gezondheid|(9) De huis-serafijn|(10) De engelen van de industrie|(11) De engelen van de afleiding|(12) De engelen van de bovenmenselijke bediening
116:1	De kosmische geest
116:5	Het probleem van evenwicht
117:2	Schepsel-getrinitiseerde zonen en groei
117:4	Kosmische moraliteit - hoogste plicht
117:5	Finaliter-transcendentie | Gevolgen van menselijke groei
118:1	Ervaringsgerichte (subjectieve) tijdseenheden
118:3	Waarheid en feit | Ruimte en patroon
118:8	De tijdbewaker van de vooruitgang
121:4	(1) De epicurist|(2) De stoïcijn|(3) De cynicus|(4) De scepticus
121:5	De mysteriereligies
121:8	(1) Het Evangelie van Marcus|(2) Het Evangelie van Matteüs|(3) Het Evangelie van Lucas|(4) Het Evangelie van Johannes|_Bedankt
122:4	Het “huis van David”
122:8	De legende van de herders | De drie priesters van Ur | De “Ster van Bethlehem”
122:10	De vlucht naar Egypte
123:0	Het verblijf in Egypte
123:1	Jezus' vierde jaar
123:2	Kinderopvoeding
123:4	Materiële ongevallen
124:1	De foto op de vloer | Klimaat in Galilea
124:2	Jacob, de zoon van de steenhouwer
124:3	De Scythopolis-aflevering
124:4	Persoonlijke moraal en groepsloyaliteit
124:6	Maria, Martha en Lazarus
126:3	Oorsprong van het “Onze Vader”|De “Mensenzoon”|Wie is de Messias?
127:2	De Zealot-aflevering
127:3	Met Jakobus tijdens het Pascha | Bezoek van Elisabeth en Johannes | Dood van Amos
127:4	Het opvoeden van de kinderen
127:6	Pesachbezoek aan Jeruzalem
128:1	Groeiend bewustzijn van goddelijkheid | Met Jozef tijdens Pesach
128:2	Als smid bij Sepphoris
128:3	Met Simon tijdens het Pascha | Jezus ontmoet Stefanus
128:5	Het Alexandrijnse voorstel
128:6	Met Judas tijdens het Pascha | “Oom Jozua vertelt ons een verhaal”
128:7	Het huwelijk van James | Het huwelijk van Mirjam | James, hoofd van de familie van Jozef
129:1	Zebedeüs van Kapernaüm | Jezus de scheepsbouwer
129:2	Jezus bezoekt Jeruzalem | Ontmoeting met Gonod en Ganid
129:3	Doel van de reis naar Rome
130:1	Discussie over goed en kwaad
130:2	De koopman uit Mongolië | De Griekse arbeider en de Romeinse voorman | De wil van God en de wil van de mens
130:8	Ezra, de afvallige Jood
132:0	Invloed op tweeëndertig religieuze leiders
132:4	Aan de Romeinse senator|Aan de Romeinse soldaat|Aan de spreker op het forum|Aan de arme man, vals beschuldigd
132:7	De gedachteloze heiden|“Laten jij en ik een nieuwe religie stichten.”
133:0	Het kastenstelsel van India
133:2	De man die zijn vrouw mishandelt
133:3	Crispus, opperhoofd van de synagoge | Justus, de koopman | De twee publieke vrouwen
133:4	Aan de molenaar|Aan de Romeinse hoofdman|Aan de Mithraïsche leider|Aan de Epicureïsche leraar|Aan de Griekse aannemer|Aan de Romeinse rechter|Aan de waardin van de Griekse herberg|Aan de Chinese koopman|Aan de reiziger uit Brittannië|Aan de weggelopen jongen|Aan de veroordeelde crimineel
134:1	Terug naar Nazareth | Huwelijk van Simon; huwelijk van Judas
134:7	Eenzame omzwervingen
134:8	Einde van de Lucifer-opstand | De soevereiniteit van Nebadon
134:9	Bezoek aan Johannes in Jeruzalem | Werken in de botenwinkel van Zebedee
135:8	Doop van Jezus
136:3	Conferentie met Gabriel | Voltooiing van de soevereiniteit van het universum
136:4	De weg van de Vader
136:5	Gepersonaliseerde Aanpasser in commando | Ongevoeligheid van Aanpasser voor tijd
136:6	Het pad van het normale aardse bestaan
136:7	Gehoorzaamheid aan de natuurwet
136:8	Weigering om een ​​compromis te sluiten met het kwaad
136:9	Verwerping van Davids troon
136:10	“Ik zal mij onderwerpen aan de wil van mijn Vader.”
137:1	Andreas en Petrus | Jakobus en Johannes
138:3	Niet de rechtvaardigen, maar de zondaars
140:3	De Bergrede
140:5	Gelukkig zijn de armen van geest, de nederigen | Gelukkig zijn zij die hongeren en dorsten naar gerechtigheid... | Gelukkig zijn de zachtmoedigen | Gelukkig zijn de reinen van hart | Gelukkig zijn zij die treuren | Gelukkig zijn de barmhartigen | Gelukkig zijn de vredestichters | Gelukkig zijn zij die vervolgd worden
140:6	“Ik kijk verder dan de daad…”|Over echtscheiding|Rechtvaardigheid en genade|“Ze doen het goed – val ze niet lastig.”
140:8	(1) De wil van de Vader doen|(2) Politieke houding|(3) Sociale houding|(4) Economische houding|(5) Persoonlijke religie
141:3	De persoonlijkheid van Jezus | Het uiterlijk van Jezus
141:4	Minister voor de zieken
141:6	Teherma de Perzische
141:7	Onderwijs over het koninkrijk | Verlossing door geloof; vrijheid door waarheid
142:0	Bezoek aan Annas
142:2	Jacob van Kreta
142:3	Zes Hebreeuwse concepten van God | De eerdere tien geboden
142:8	Het kamp in Gethsemane Park
143:1	“Ze hebben onze boodschap belachelijk gemaakt.”|“Lijken jullie op zwakkelingen?”
143:3	Drie dagen op de berg Sartaba
143:6	In het kamp op de berg Gerizim
144:5	Zeven gebeden uit andere werelden
144:8	“… vertel John dat hij niet vergeten is.”
145:0	Bezoek aan Ruth
145:2	Religie is een persoonlijke ervaring | De jonge epileptische | De moeder van Peters vrouw
146:2	Gebed, dankzegging en aanbidding | Rechtvaardigheid en genade | Gebed en persoonlijke inspanning | Ethisch gebed
146:3	Religie, wetenschap en filosofie | De zekerheid van de waarheid | Het bezoek aan Zebulum
146:4	Werken in de mijnen | De melaatse man genezen
146:5	Titus de edelman
147:2	Scheiding van de apostelen van Johannes
147:4	Nathaniels vraag over de gouden regel
147:5	Gelijkenis van de geldschieter | Status en voortgang
147:6	De zes verspieders|“De sabbat is gemaakt voor de mens . . .”
148:8	Kirmeth van Bagdad
148:9	Doop van drie spionnen
149:0	Davids inlichtingendienst
149:1	De genezende verschijnselen
149:2	Twee fouten van het vroege christendom | Jezus' faam als genezer | Zijn erkenning van de gelijkheid van vrouwen | De charme van zijn persoonlijkheid
149:4	Opmerkingen over woede|Over goed uitgebalanceerde personages
150:3	Verhandeling over “Magie en Bijgeloof”
151:5	De storm op het meer
152:0	Veronica van Caesarea-Filippi
152:6	Meer over de gelijkenis van de zaaier
153:2	“Ik ben het brood des levens.”
153:4	De jongen bezeten door de boze geest|“Hoe kan Satan Satan uitdrijven?”
153:5	Verlating van de halfhartige volgelingen
154:2	Sluiting van de synagogen
154:4	“Wat moeten we met Jezus doen?”
155:3	Waarheid en geloof | Oorsprong van religieuze tradities
156:2	“Deze wereld is slechts een brug.....”
156:5	De gelijkenis van de dwaze timmerman | Verleiding en de menselijke natuur | De essentie van materieel succes | Spiritueel leven en zelfrespect | Idealen en ideeën | Tact, charme en wijsheid
156:6	Houding van de Joodse leiders
157:0	Jezus probeert zijn familie te zien
157:1	“De vis met een sjekel in zijn bek.”
157:3	“Wie zeggen de mensen dat ik ben?”
157:6	De vier fasen van Jezus' leven | Nieuwe gezaghebbende uitspraken
158:4	James van Safed
158:5	“Heer, ik geloof, kom mijn ongeloof te hulp.”
159:1	“Hoe vaak zal mijn broeder tegen mij zondigen?” | Gelijkenis van de afrekening met de rentmeesters | Gevaren van persoonlijk oordeel
159:4	“Wat is de waarheid over de Schrift?”
159:5	“... draag de roedel nog een mijl.”
160:1	De drie drijfveren van het leven | Probleemoplossing en aanbiddende meditatie | Vooroordelen en het herkennen van de waarheid
160:2	De sociale waarde van vriendschap | De grote waarde van het huwelijk
160:4	Essentiële aspecten van het tijdelijke leven | Factoren van materieel succes | De betekenis van falen
160:5	Wat is religie?|Het idee van God en het ideaal van God|De Vader is de uiteindelijke waarde|“Maar zijn wij bereid de prijs te betalen.....?”
161:1	Nathaniels vijf punten
161:2	Verhandeling door Nathaniel en Thomas
161:3	De standpunten van de middenwezens
162:0	“Meester... laat het vuur uit de hemel neerdalen..."
162:2	Eber, de officier van het Sanhedrin
163:1	De oogst is overvloedig, maar er zijn weinig arbeiders
163:2	Rijkdom en de liefde voor rijkdom
163:3	Gelijkenis van de arbeiders in de wijngaard
163:4	De instructies van Jezus | De priesterwijdingspreek van Petrus
165:3	“Pas op voor het zuurdesem van de Farizeeën…” |“… de haren op uw hoofd zijn geteld”
165:4	Gelijkenis van de dwaze rijke man|“Waar uw schat is, daar zal ook uw hart zijn.”|“Wat zou het baten, als u de hele wereld wint.....?”
165:5	“Kijk eens naar de lelies, hoe ze groeien….”
166:1	Ceremonieel handen wassen
166:3	De rechte en smalle weg|Velen die de eersten zijn, zullen de laatsten zijn|“Ik sta aan de deur en klop”
166:4	De latere bediening en dood van Abner
167:1	Genezing van de gelovige|“. . . zit niet op de ereplaats . . .”
167:5	De Farizeeër en de tollenaar | Onderwijs over het huwelijk
167:6	Schoonheid als invloed op aanbidding
168:0	“Ik ben de opstanding en het leven.....”
168:3	“Het is beter dat één man sterft…”
169:0	De aanklachten van het Sanhedrin tegen Jezus
169:4	Jezus leefde een openbaring van God|Elohim en Jahweh
170:2	Zonde en vergeving
170:5	Sociale broederschap en spirituele broederschap | Een andere en grotere Johannes de Doper | Christendom en het evangelie van Jezus
171:0	“... beloof mij dat deze zonen van mij eer zullen hebben.....”
171:1	Het latere leven van David Zebedee | Antiochië en Philadelphia
171:3	Afscheid van Abner
171:4	Petrus en Simon en de 100 zwaarden | Waarschuwing voor de vriendelijke Farizeeën
171:8	Nathanaëls interpretatie van de gelijkenis
172:1	Maria zalft de voeten van Jezus | Jezus berispt Judas
172:4	Het penningske van de weduwe
173:2	“De doop van Johannes, vanwaar was die?”
173:4	De steen die de bouwers verwierpen
173:5	“Vernietig deze tempel en... Ik zal hem weer opbouwen.”
174:0	Individuele groeten aan de twaalf
174:2	Is het geoorloofd om belasting te betalen aan Caesar?
174:4	De Verlosser, wiens zoon is hij?
174:5	“... tenzij de graankorrel in de aarde valt en sterft . . .”|“. . . indien Ik word verhoogd . . . in uw leven . . .”
175:1	“Generatie na generatie hebben wij onze profeten gezonden…”|“… hij die de grootste onder u wil zijn…”|“Wee u, schriftgeleerden en Farizeeën, huichelaars!”|“… u… reinigt de buitenkant van de beker…”|“En nu neem ik afscheid van u.”
175:4	Judas' definitieve beslissing
176:2	Het verslag in het Evangelie van Matteüs
176:3	Gelijkenis van de talenten|“Ga door totdat ik kom.”|Opmerkingen over de groei van de levende waarheid
177:1	Johannes Marcus en de lunchmand
177:5	Pas op voor de steun van de massa
178:1	Leer trouw te zijn, zelfs in voorspoed. Verzoek de engelen van uw toezicht niet.
178:2	David ontdoet Judas van de ‘zak’ | Voorbereidingen voor het Laatste Avondmaal
180:1	“…heb elkaar lief, zoals ik jullie heb liefgehad.”
180:3	“Laat uw hart niet verontrust zijn.”|“Meester, laat ons de Vader zien . . .”
180:5	Opmerkingen over de gouden regel
181:1	“Ik geef ieder van jullie alles wat je zult ontvangen.”|“Laat je hart niet verontrust zijn.”
182:1	Jezus' uitbreiding van de openbaring van Gods naam
182:2	Het afscheid van de loper naar Abner | David Zebedee's afscheid
182:3	De geest is gewillig, maar het vlees is zwak
184:4	Een nieuwe openbaring van de mens aan God
185:2	De schriftelijke aanklachten van het Sanhedristentribunaal
185:6	De geseling van Jezus|“Zie de mens!”
186:0	Jezus' familie in Bethanië
186:1	De dertig zilverlingen
186:2	“Pilatus staat terecht voor Jezus.”|“Zie God en de mens!”
187:1	“Dochters van Jeruzalem, ween niet om mij…” |Simon uit Cyrene
187:4	Jezus' opdracht aan Johannes
188:0	Jozef en Nikodemus voor Pilatus
188:3	Wat heeft Jezus aan de handen van de Vader toevertrouwd? | Status van de persoonlijkheid van Jezus
189:3	Vertrek van de gepersonaliseerde expert
189:4	De vijf vrouwen|Jezus verschijnt aan Maria Magdalena
189:5	Tweede verschijning - aan Maria Magdalena
190:2	Verschijning aan zijn broer James|Verschijning aan zijn aardse familie
191:0	Reacties van de individuele apostelen
191:3	Stadia van morontia-progressie
191:5	“Gezegend zijn zij in de komende eeuwen…”
192:1	“Jongens, hebben jullie iets gevangen?”
193:0	De zestiende verschijning (voorhof van Nicodemus)
194:0	Het nieuwe evangelie over Jezus
194:2	De missie van de Geest van Waarheid | De drievoudige spirituele begaafdheid van de mens | De zeven hogere spirituele invloeden
195:0	Redenen voor de triomf van het christendom in het Westen | Vroegchristelijke compromissen
196:0	Jezus’ levende geloof in God|“Zoek eerst het koninkrijk der hemelen.”|“Waarom noem je mij goed?”|Wat gebed voor Jezus betekende|Jezus’ kinderlijke geloof in God
196:2	De religie over Jezus | Religie als persoonlijke ervaring
196:3	Feit, idee en relatie | Rede, wijsheid en geloof | Ding, betekenis en waarde | Tenzij er een goddelijke minnaar in de mens woonde . . . | Moraliteit en religie | De Vader is levende liefde
