Jesus, Man, and Myth	Jésus, l'homme et le mythe
Another and Greater John the Baptist!	Un autre et plus grand Jean-Baptiste !
Plan A. What was it?	Plan A. Qu’est-ce que c’était ?
Science and The Urantia Book. Origins of Andon and Fonta	La science et le Livre d'Urantia. Origines d'Andon et Fonta
When did “life” start on Urantia?	Quand la « vie a-t-elle commencé sur Urantia ?
Volume 1 - No. 5	Volume 1 - No. 5
The Parliament of the World's Religions	Le Parlement des religions du monde
Apartheid Mandeled	Apartheid Mandeled
Adversity and the Spiritual Value of Disappointment	L'adversité et la valeur spirituelle de la déception
It's a Worry	C'est une inquiétude
Do We All Have a Soul?	Avons-nous tous une âme ?
The Real Gospel	Le véritable Évangile
More About Secondary Works	En savoir plus sur les travaux secondaires
Better Communication with My Thought Adjuster	Une meilleure communication avec mon ajusteur de pensée
Science and The Urantia Book. The Mesotron	La science et le Livre d'Urantia. Le Mésotron
Volume 1 - No. 6	Volume 1 - No. 6
Only God is Good	Seul Dieu est bon
Parable of a Parrot	Parabole du perroquet
Who was Rodan?	Qui était Rodan ?
Music Functions and Change	Fonctions musicales et changement
The Urantia Book: Why are its readers challenged with over 2000 pages of profuse facts and prodigious names???	Le Livre d'Urantia : Pourquoi ses lecteurs sont-ils confrontés à plus de 2000 pages de faits abondants et de noms prodigieux ???
Ravening Wolves, Swine, et al	Loups ravisseurs, porcs et autres
Pain and Conflict in Time and Space	Douleur et conflits dans le temps et l'espace
Neutrinos, Neutrons, and Neutron Stars	Neutrinos, neutrons et étoiles à neutrons
Volume 2 — 1995	Volume 2 — 1995
Volume 2 - No. 1	Volume 2 - No. 1
Limitations of Revelation	Les limites de la révélation
The Urantia Book. Why are some people turned off it and others love it?	« Le Livre d'Urantia. Pourquoi certaines personnes l'éteignent-elles et d'autres l'adorent ?
The Purpose and Limitations of the Fifth Epochal Revelation	Le but et les limites de la cinquième révélation d'époque
On the Revelatory Status of The Urantia Book	Sur le statut révélateur du Livre d'Urantia
Beethovan's Song of Joy	Le chant de joie de Beethovan
On Faith	Sur la foi
Quantum Theory, The Urantia Book, and the Absolutes	La Théorie Quantique, Le Livre d'Urantia et les Absolus
Volume 2 - No. 2	Volume 2 - No. 2
Not If, But When	Pas si, mais quand
Limitations to Revelation	Les limites de la révélation
Parental Guilt	Culpabilité parentale
Divine Music	Musique Divine
On Space and Nothing	De l'espace et du rien
The Rebuke to One Friend in Defence of Another	La réprimande adressée à un ami pour défendre un autre
Aristotle, Fuzzy Logic, and The Urantia Book	Aristote, la logique floue et le Livre d'Urantia
On Fuzzy Thinking	Sur la pensée floue
Gravity, Newton, Einstein, and The Urantia Book	La gravité, Newton, Einstein et le Livre d'Urantia
Volume 2 - No. 3	Volume 2 - No. 3
A Chance Meeting	Une rencontre fortuite
Unselfishness. Its Relationship to God-Consciousness and Religious Experience	Le désintéressement. Sa relation avec la conscience divine et l'expérience religieuse
Morality, Motive, and Virtue	Moralité, motif et vertu
The Urantia Book and Secondary Works	Le Livre d'Urantia et les Travaux Secondaires
Beyond Fundamentalism	Au-delà du fondamentalisme
Midrash	Midrash
Self-fulfilling Prophecy	Prophétie auto-réalisatrice
The Death of Forever: A new future for human Consciousness	La mort éternelle : un nouvel avenir pour la conscience humaine
Little Things Mean a Lot—Do neutrinos have mass?	De petites choses comptent beaucoup : les neutrinos ont-ils une masse ?
Volume 2 - No. 4	Volume 2 - No. 4
Who Wrote The Urantia Book?	Qui a écrit le Livre d'Urantia ?
Providing Urantianite Spiritual Leadership	Fournir un leadership spirituel urantianite
Non-Breathers: Very Odd Neighbors	Non-respirants : des voisins très étranges
James, the brother of Jesus. What happened to him?	Jacques, le frère de Jésus. Que lui est-il arrivé ?
Decisions, Decisions—the Doing of God's Will	Décisions, décisions : accomplir la volonté de Dieu
Relating!	Relation !
The Religions of Man	Les religions de l’homme
Do We Need Another Church	Avons-nous besoin d'une autre église
Turning Point!!	Un tournant !!
The Jupiter Problem	Le problème de Jupiter
Volume 2 - No. 5	Volume 2 - No. 5
“Let There Be Light”	« Que la lumière soit »
Personal Religion: A Sign of the Times	La religion personnelle : un signe des temps
Wouldn't It be Great If?	Ce ne serait pas génial si ?
Self Esteem	L'estime de soi
The Second Great Commandment. A Reminder	Le deuxième grand commandement. Un rappel
What Am I?	Qu'est-ce que je suis ?
A True Story	Une histoire vraie
Hinduism	Hindouisme
Concepts of the Absolute	Concepts de l'Absolu
Judgment Day	Jour du jugement dernier
Twinkle, Twinkle	Scintille, scintille
Birth of the Solar System	Naissance du système solaire
Wave Energy Octets	Octets d'énergie houlomotrice
Archaeology and The Urantia Book. Tin in Turkey	L'archéologie et le Livre d'Urantia. L'étain en Turquie
Volume 2 - No. 6	Volume 2 - No. 6
On Copyright and Plagiarism	Sur le droit d'auteur et le plagiat
Answers from The Urantia Book	Réponses du Livre d'Urantia
God-Playing	Dieu joue
Remarks on Suicide	Remarques sur le suicide
Archaeology and The Urantia Book	L'archéologie et le Livre d'Urantia
Tarichea	Tarichée
A Leap of Faith	Un acte de foi
Those Christians	Ces chrétiens
Zwicky	Zwicky
Volume 3 — 1996	Volume 3 — 1996
Volume 3 - No. 1	Volume 3 - No. 1
Editorial: Martin Gardner's Urantia, The Great Cult Mystery	Éditorial : Urantia de Martin Gardner, le grand mystère du culte
Martin Gardner's The Great Cult Mystery a review	« Urantia, le grand mystère du culte » de Martin Gardner
The Purpose of Revelation: A Response to Martin Gardner's Urantia: The Great Cult Mystery	Le but de la révélation
Reading The Urantia Book as a Religious Practice	Lire le Livre d'Urantia comme pratique religieuse
A response to some of the Gardner criticisms	Une réponse à certaines critiques de Gardner
Volume 3 - No. 2	Volume 3 - No. 2
As Jesus Passed By	Comme Jésus passait
Consistency and Continuity	Cohérence et continuité
Keys to the Kingdom	Les clés du Royaume
How Christian is The Urantia Book	À quel point le Livre d'Urantia est-il chrétien ?
The Urantia Book. What is it and why is it so?	Le Livre d'Urantia. Qu'est-ce que c'est et pourquoi est-il ainsi ?
No Man Ever Spake Thus	Aucun homme n'a jamais parlé ainsi
A Conundrum for the Hardcore Fundamentalists	Une énigme pour les fondamentalistes purs et durs
Neutrinos and Neutron Stars	Neutrinos, neutrons et étoiles à neutrons
Volume 3 - No. 3	Volume 3 - No. 3
On Prayer and Faith	De la prière et de la foi
The Challenge of the Twenty First Century	Le défi du XXIe siècle
The Scandal of Current Spiritual Cosmology	Le scandale de la cosmologie spirituelle actuelle
Here and There	Ici et là
Science and Archaeology in The Urantia Book	La science et l'archéologie dans le Livre d'Urantia
Matthew Block's Vision on Urantia Book Science and Archaeology	La science et l'archéologie dans les Cahiers d'Urantia
Bethsaida and The Urantia Book	Bethsaïda et le Livre d'Urantia
Bethsaida-Julias and Bethsaida of Galilee	Bethsaïda-Julias et Bethsaïda de Galilée
Surfing the Sunbeams: Calcium, the Wanderer of Space	Surfer sur les rayons du soleil : Calcium, le vagabond de l'espace
Volume 3 - No. 4	Volume 3 - No. 4
A Discourse on Religion	Un discours sur la religion
Ancient Cyprus and The Urantia Book	Chypre antique et le Livre d'Urantia
Defamation of Character	Diffamation de caractère
Why did Jesus come to Urantia?	Pourquoi Jésus est-il venu sur Urantia ?
Consistency in The Urantia Book	Cohérence dans le Livre d'Urantia
Steady State, Big Bang, or Architects of the Master Universe	État stable, Big Bang ou architectes du Maître Univers ?
Paddling against the Tide	Pagayer à contre-courant
Volume 3 - No. 5	Volume 3 - No. 5
About the Universal Father	À propos du Père Universel
Positivism—The Only Way	À propos du Père Universel
The Secondary Midwayers	Les Médians Secondaires
The Celestial Guardians	Les Gardiens Célestes
On Uncertainties	Sur les incertitudes
What are Dreams Made of?	De quoi sont faits les rêves ?
Without or Within	À l'extérieur ou à l'intérieur
Black Holes Re-visited	Les trous noirs revisités
Volume 3 - No. 6	Volume 3 - No. 6
A Christmas Message from Jesus	Un message de Noël de Jésus
Jesus would not appeal to the Moral Majority	Jésus ne ferait pas appel à la majorité morale
On Being Morally Fragrant	Être moralement parfumé
The Science and Historical Content of The Urantia Book	Le contenu scientifique et historique du Livre d'Urantia
Consistency Column	Colonne de cohérence
My Odyssey of Peak Experiences	Mon odyssée des expériences de pointe
Cosmology of the Material Universes. Why Science and The Urantia Book have different perspectives	Cosmologie des univers matériels. Pourquoi la Science et le Livre d'Urantia ont des perspectives différentes
Volume 4 — 1997	Volume 4 — 1997
Volume 4 - No. 1	Volume 4 - No. 1
Faith Sons of God	Foi, Fils de Dieu
Convergence—The Science Content of The Urantia Book	Convergence – Le contenu scientifique du Livre d'Urantia
Reflections on the Dangers of Presumption	Réflexions sur les dangers de la présomption
Walking the Second Mile	Marcher le deuxième kilomètre
Volume 4 - No. 2	Volume 4 - No. 2
Truth and Faith	Vérité et Foi
On Communication with our Thought Adjuster	Sur la communication avec notre Ajusteur de Pensée
Swann, Gardner, and The Urantia Book—Protons and Electrons	Swann, Gardner et le Livre d'Urantia – Protons et électrons
Beliefs and Values	Croyances et valeurs
A God of Fundamentals who is a Light, not a Lash	Un Dieu des Fondamentaux qui est une Lumière, pas un Cil
Consistency in The Urantia Book—Personality	Cohérence dans le Livre d'Urantia – Personnalité
Correspondence from Stanley McTrusty	Correspondance de Stanley McTrusty
Mars: The Bearer of Life?	Mars : le porteur de vie ?
Volume 4 - No. 3	Volume 4 - No. 3
All Urantia is Waiting	Tout Urantia attend – et attend
A Journey to the Stars	Un voyage vers les étoiles
Need a Tune-Up	Besoin d'une mise au point
Out of Context: Means, Ends, Motives and Morality	Hors contexte : moyens, fins, motivations et moralité
Attunement Equals Peace	L'harmonisation est égale à la paix
Wrestling with Jesus	Lutte avec Jésus
On Seeing Others as Benefactors	Considérer les autres comme des bienfaiteurs
Heaven won't be Dull—Despite the Disbelievers	Le ciel ne sera pas ennuyeux, malgré les mécréants
Evolution of the Solar System—the Role of Chaos	Évolution du système solaire : le rôle du chaos
Volume 4 - No. 4	Volume 4 - No. 4
Prayer and Worship	Prière et culte
Has Quantum Physics discovered the Universal Father?	La physique quantique a-t-elle découvert le Père Universel ?
Heisenberg and God	Heisenberg et Dieu
Well, Has It?	Eh bien, n'est-ce pas ?
Spiritual Growth	Croissance spirituelle
Jesus' Respect for our Personality	Le respect de Jésus pour notre personnalité
Volume 4 - No. 5	Volume 4 - No. 5
The Divine Spirit Must Dominate...	L'Esprit Divin doit dominer...
What Does It Mean to Talk about God? A Catholic View	Que signifie parler de Dieu ? Un point de vue catholique
Why we need to know 'The Earthly Life of Jesus and How He Lived It.'	Pourquoi nous avons besoin de connaître « La vie terrestre de Jésus et comment il l'a vécue ».
A Urantia Cult	Un culte d'Urantia
Intolerance	Intolérance
The Urantia Book. Why Is It So Strange?	Le Livre d'Urantia. Pourquoi est-il si étrange ?
More on the Gospel of the Kingdom	En savoir plus sur l'Évangile du Royaume
Volume 4 - No. 6	Volume 4 - No. 6
The Father's Business	Les affaires du père
The Urantia Papers. Was Immediate Publication Intended?	Les Cahiers d'Urantia. Une publication immédiate était-elle prévue ?
The 'E' Word	Le mot 'E'
Consciousness	Conscience
The Urantia Book and Moral Consciousness Extracts	Le Livre d'Urantia et les extraits de conscience morale
The Quest. What is life about?	La Quête. De quoi parle la vie ?
Nothing but the Truth	Rien que la vérité
Conflict	Conflit
Forty eight Chromosomes? Or Jumping to Conclusions	Quarante-huit chromosomes ? Ou des conclusions hâtives
Alternatively...	Alternativement...
Volume 5 — 1998	Volume 5 — 1998
Volume 5 - No. 1	Volume 5 - No. 1
“Forbid him not!”	Ne lui interdisez pas ! »
Where are the Daughters of God?	Où sont les Filles de Dieu ?
The Hidden Messages in The Urantia Book — Art	Les messages cachés dans le Livre d'Urantia — L'Art
Religion, Science, and Outdatedness	Religion, science et obsolescence
Listening to your Dreams	À l'écoute de vos rêves
Desiderata	Désidérates
Dare to be God-like	Osez être semblable à Dieu
Volume 5 - No. 2	Volume 5 - No. 2
Religion is a Spiritual Experience	La religion est une expérience spirituelle
Christianity—A Different Perspective	Le christianisme : une perspective différente
Human Sources and The Urantia Book. The Strong Force and Supernova	Sources humaines du Livre d'Urantia. La Force Forte et la Supernova
Forgiveness, Reconciliation, and Reparation—the Dilemma	Pardon, réconciliation et réparation : le dilemme ?
Who Wrote The Urantia Book? It doesn't really matter—IMHO	Qui a écrit le Livre d'Urantia ? Cela n'a pas vraiment d'importance—à mon humble avis
On Peer Group Pressure	Sur la pression des groupes de pairs
Urantia Book Authorship—Other Aspects	La paternité du Livre d’Urantia – Autres aspects
Charity Doesn't Start at Home!	La charité ne commence pas à la maison !
Gideonism	Gidéonisme
“Clovis First” ain't first any more	« Clovis First » n'est plus le premier
Volume 5 - No. 3	Volume 5 - No. 3
Rodan on the Personality of God	Rodan sur la personnalité de Dieu
All Conflict is Evil	Tous les conflits sont mauvais
Red Alert	Alerte rouge
John Hyde—a Tribute	John Hyde - un hommage
Rodan on Prejudice and Goals	Rodan sur les préjugés et les objectifs
The Smaller Beatitudes	Les petites béatitudes
On the Serving of Palatable Food, “As We Pass By”	Sur le service des aliments savoureux, « lorsque nous passons devant »
To Drink the Cup	Boire la coupe
Learning about God	Apprendre à connaître Dieu
Human Sources of The Urantia Book. The Evanescent Mesotron	Sources humaines du Livre d'Urantia. Le Mésotron évanescent
Volume 5 - No. 4	Volume 5 - No. 4
On the Birth of Love	Sur la naissance de l'amour
God-playing—An Avocation	Jouer avec Dieu : une vocation
The Importance of Symbols—their Use and Mis-use	L'importance des symboles : leur utilisation et leur mauvais usage
On Copyright and Plagiarism adapted	Sur le droit d'auteur et le plagiat
The Urantia Papers. The Revelators' Unenviable Task	Les Cahiers d'Urantia. La tâche peu enviable des révélateurs
A Crime against Humanity?	Un crime contre l'humanité ?
The Urantia Book's Message has failed—or has it?	Le message du Livre d'Urantia a échoué – ou l'a-t-il fait ?
The Cross as a Symbol	La croix comme symbole
The Sower	Le Semeur
The Urantia Book: A New Presentation of Part 4?	Le Livre d'Urantia : Une nouvelle présentation de la Partie 4 ?
Volume 5 - No. 5	Volume 5 - No. 5
Belief is Reasonable	La croyance est raisonnable
Why is The Urantia Book's “Life of Jesus” so Important?	Pourquoi la « Vie de Jésus du Livre d'Urantia est-elle si importante ?
Materialistic Determinism—Last Rites	Déterminisme matérialiste - Derniers rites
Spontaneity, Unpredictability and The Urantia Book	Spontanéité, imprévisibilité et Le Livre d'Urantia
The Dawn of Creative Imagination—the Alter Ego	L'aube de l'imagination créatrice : l'alter ego
Creative Imagination	Imagination créatrice
The Magic of the Placebo	La magie du placebo
What Constitutes “Spiritual Experience”	Qu'est-ce qui constitue une « expérience spirituelle »
Paradigms for a New Religion. Unitarianism—a Lesson in Tolerance	Paradigmes pour une nouvelle religion. L'unitarisme : une leçon de tolérance
Volume 5 - No. 6	Volume 5 - No. 6
The Fact of Experience	Le fait de l'expérience
Democratic Parenting: The Importance of the Family and Family Council	La parentalité démocratique : l'importance de la famille et du conseil de famille
The Soul	L'âme
The Power of an Idea	Le pouvoir d'une idée
Instructions from a Higher Authority	Instructions d'une autorité supérieure
The Visible Universe	L'univers visible
More on Gardner' Goofs	En savoir plus sur les gaffes de Gardner
Volume 5 - No. 7	Volume 5 - No. 7
Are the Urantia Papers demonstrably of super-human origin?	Les Cahiers d'Urantia sont-ils manifestement d'origine surhumaine ?
More about the Urantia Papers	En savoir plus sur les Cahiers d'Urantia
Some Early History	Un peu d'histoire ancienne
About “Prophetic” Science	À propos de la science « prophétique »
Science and the Urantia Papers	La science et les fascicules d'Urantia
Radii of the Electron and Proton	Rayons de l'électron et du proton
What fuels our Sun and other Stars?	Qu'est-ce qui alimente notre Soleil et les autres étoiles ?
Continental Drift	La dérive des continents
What If?	Et si ?
Origin of the Solar System	Origine du système solaire
Arrival of the Red Man in the Americas	L'arrivée de l'homme rouge dans les Amériques
Mountain Building	Construction de montagne
Monster dinosaurs in Australia	Dinosaures monstres en Australie
Marsupial Migration	Migration marsupiale
100 elementos estables	100 éléments stables
Piltdown Man	L'homme de Piltdown
On “Prophesy”	Sur « Prophétie »
Volume 6 — 1999	Volume 6 — 1999
Volume 6 - No. 1	Volume 6 - No. 1
Colliding Black Holes and the Urantia Papers	La collision des trous noirs et les papiers d'Urantia
Goose Bumps	La chair de poule
Taking the Spiritual Path	Prendre le chemin spirituel
The Way—Jesus Baptismal Decisions, Aims, and Motives	La voie : décisions, buts et motivations du baptême de Jésus
On Worship	Sur le culte
Brahma Breathes	Brahma respire
Volume 6 - No. 2	Volume 6 - No. 2
Morals, Virtue, and Personality	Morale, vertu et personnalité
On Pragmatism	Sur le pragmatisme
Patience—a millennium is a 1000 years	Patience : un millénaire équivaut à 1000 ans
Let's make and keep it simple	Faisons et gardons les choses simples
Hear Ye! Hear Ye! All Harbingers of Hope, Keepers of the Copyright, and Protectors of an Inviolate Text, hear this	Écoutez ! Écoutez ! Tous les précurseurs de l'espoir, les gardiens du droit d'auteur et les protecteurs d'un texte inviolable, écoutez ceci
The Origin of Life on Urantia	L'origine de la vie sur Urantia
Cosmic Reflections. Oops!!	Réflexions cosmiques. Oups !!
The Red Shift Shifted	Le décalage vers le rouge
Volume 6 - No. 3	Volume 6 - No. 3
Jesus' concept of the Kingdom	La conception du Royaume selon Jésus
A Kingdom Commentary	Un commentaire sur le Royaume
Jesus, Master Teacher	Jésus, Maître Enseignant
Cooking up a Universe	Créer un univers
An Alternative View of Jesus' Incarnation	Une vision alternative de l’incarnation de Jésus
The Urantia Papers on Loving our Neighbor	Les Cahiers d'Urantia sur l'amour de notre prochain
How would you label this Man?	« Comment qualifieriez-vous cet homme ? »
The Remembrance Supper—its Significance	Le souper du Souvenir : sa signification
The Universe is Friendly?	L’Univers est amical ?
Communicating with our Indwelling God-Spirit	Communiquer avec notre Esprit-Dieu qui nous habite
Volume 6 - No. 4	Volume 6 - No. 4
The Way	La Voie
All our Cosmologies are Erroneous!!	Toutes nos cosmologies sont erronées !!
What I wish I had known at Eighteen	Ce que j'aurais aimé savoir à dix-huit ans
Forty Days and Forty Nights	Quarante jours et quarante nuits
Notes on the Forty Day Error	Notes sur l'erreur de quarante jours
Our Problem	Notre problème
Cosmic Reflections. What's at the Center of the Earth?	Réflexions cosmiques. Qu'y a-t-il au centre de la Terre ?
Did you know?	Le saviez-vous ?
Antigravity is Back!	L'antigravité est de retour !
Volume 6 - No. 5	Volume 6 - No. 5
Truth! What is Truth?	La Vérité ! Qu'est-ce que la Vérité ?
On Comprehending the Urantia Book	Sur la compréhension du Livre d'Urantia
On Free Will	Sur le libre arbitre
“Religion” is a Naughty Word?	« « Religion » est un vilain mot ? »
On Hyping up our Hypothesis	Sur la promotion de notre hypothèse
The Death of Joseph	La mort de Joseph
On Introducing The Urantia Book	Sur la présentation du Livre d'Urantia
Radius of the Electron	Rayon de l'électron
The Urantia Book versus Its Philosophy	Le Livre d'Urantia contre sa philosophie
C'est Important!	C'est important !
Volume 6 - No. 6	Volume 6 - No. 6
The Love of God	L'Amour de Dieu
The Urantia Papers are Self-Authenticating	Les Cahiers d'Urantia s'auto-authentifient
The Turning of the Tables	Le retournement des tables
On Prayer	Sur la prière
Learning to Keep a Guard on our Mouths	Apprendre à garder nos dents sur nos gardes
The Trinity Teacher Sons	Les Fils Instructeurs de la Trinité
The Urantia Revelation. Why do we have it?	La Révélation Urantia. Pourquoi l'avons-nous ?
Mind over Matter	L'esprit avant la matière
More on Prayer	En savoir plus sur la prière
Space and Time and Seven Dimensions	Espace, temps et sept dimensions
The Future. What The Urantia Book tells us	Le futur. Ce que nous dit le Livre d'Urantia
Continental Drift. The Gardner Critique Demolished	La dérive des continents. La critique de Gardner démolie
Volume 7 — 2000	Volume 7 — 2000
Volume 7 - No. 1	Volume 7 - No. 1
Personal Realities	Réalités personnelles
Mind and Consciousness	Esprit et conscience
Is there Certainty?	Y a-t-il une certitude ?
The Alpheus Twins	Les jumeaux Alphée
Are the Urantia Papers the divine word of God?	Les Fascicules d'Urantia sont-ils la parole divine de Dieu ?
“Pity my Simplicity”	« Pitié pour ma simplicité »
What Really Survives?	Qu'est-ce qui survit vraiment ?
Volume 7 - No. 2	Volume 7 - No. 2
Secrets of Jesus Spirituality	Les secrets de la spiritualité de Jésus
What Really Survives? Growing Spiritually	Qu'est-ce qui survit vraiment ? Grandir spirituellement
How Grows the Soul? By Decision-making	Comment grandit l'âme ? Par la prise de décision
Holism	Holisme
Love your Enemies!!	Aimez vos ennemis !!
Deep Stuff on Souls	Des trucs profonds sur les âmes
En Passant	En Passant
The Necessity for Going Forward—Backwardly	La nécessité d’aller de l’avant – en arrière
The Gaia Hypothesis and the Urantia Papers—a Convergence?	L'hypothèse de Gaia et les fascicules d'Urantia : une convergence ?
Did you Know? Stars, Galaxies and the Big Bang	Le saviez-vous ? Les étoiles, les galaxies et le Big Bang
Volume 7 - No. 3	Volume 7 - No. 3
On Prayer	Sur la prière
Brotherhood	Fraternité
The Urantia Papers on Finite Reality	Les Fascicules d'Urantia sur la réalité finie
When is Epochal Revelation not Epochal?	Quand la Révélation d'époque n'est-elle pas d'époque ?
Atonement: Jewish Origins	Expiation : origines juives
The Supreme Being	L'Etre Suprême
Relation of the Urantia Papers and Process Theology	Relation entre les Cahiers d'Urantia et la Théologie du Processus
How Should a Urantian Live?	Comment un Urantien devrait-il vivre ?
Volume 7 - No. 4	Volume 7 - No. 4
The way Jesus Taught	La manière dont Jésus enseignait
Fatherly and Brotherly Love	Amour paternel et fraternel
God playing “au Jabay”	Dieu jouant au Jabay
Jesus explained that he had purposely ignored the great men of Earth	Jésus a expliqué qu'il avait délibérément ignoré les grands hommes de la Terre
The Shroud of Turin	Le Suaire de Turin
At Caesarea-Phillipi	À Césarée-Phillipi
Proof and the Urantia Papers	La preuve et les fascicules d'Urantia
Problem Solving	Résolution de problèmes
Volume 7 - No. 5	Volume 7 - No. 5
Who will come to “Phoenicia?”	Qui viendra en « Phénicie ? »
Jesus' Discourse on Religion	Discours de Jésus sur la religion
Learning in Phoenicia	Apprendre en Phénicie
The Ashtaroth Incident	L'incident d'Ashtaroth
Process Theology and the Urantia Papers	La Théologie du Processus et les Cahiers d'Urantia
Proof'n Spoof	Proof'n Spoof
Out of Date—On Facing Reality!	Obsolète : faire face à la réalité !
Really Out of Date!	Vraiment obsolète !
Volume 7 - No. 6	Volume 7 - No. 6
The Faith of Jesus	La foi de Jésus
The Future—Following Jesus	L'avenir : suivre Jésus
Purpose	Objectif
Religions of the Mind and Spirit	Les religions de l'esprit et la religion de l'esprit : les différences
A Millenium of Cosmic Enlightenment—Is it Here?	Un millénaire d'illumination cosmique : est-il là ?
The Indwelling of the Spirit	La demeure de l'Esprit
Indwelling of the Spirit in the New Testament	La résidence de l'Esprit dans le Nouveau Testament
Free will and the Will of God	Libre arbitre et volonté de Dieu
Volume 8 — 2001	Volume 8 — 2001
Volume 8 - No. 1	Volume 8 - No. 1
Where Jesus Leads	Là où Jésus mène
No Morality, No Nothing	Pas de moralité, pas de rien
Paper 140. The Ordination—Is it Important?	Fascicule 140. L'ordination : est-ce important ?
The Ordination Sermon	Le sermon d'ordination
Spirit Unity	Unité spirituelle
Prayer	Prière
Do Urantians have a Special Task with Christianity?	Les Urantiens ont-ils une tâche particulière avec le christianisme ?
Eternity	Éternité
The Crucifixion—Why??	La Crucifixion – Pourquoi ??
Physics is a Religion!	La physique est une religion !
Volume 8 - No. 2	Volume 8 - No. 2
Loving one another	Aimez-vous les uns les autres
Windows of Opportunity	Fenêtres d'opportunité
The Finity-Infinity Transform	La transformation Finité-Infini
On Completion	À la fin
The Transmutation of Existential Potentialities and Actualities to the Finite Level of Reality	La transmutation des potentialités et des réalités existentielles vers le niveau fini de réalité
The Least we should know about the Cross	Le moins que nous devrions savoir sur la Croix
The Appearance at Sychar	L'apparition à Sychar
Who Wrote the Urantia Papers?	Qui a écrit les fascicules d'Urantia ?
Volume 8 - No. 3	Volume 8 - No. 3
As Jesus Passed By	Comme Jésus passait
Question Time	L'heure des questions
The Virtues of Uncertainty	Les vertus de l'incertitude
Paving the Way	Ouvrir la voie
Truth and the Spirit of Truth	La Vérité et l'Esprit de Vérité
Are You a Truth-Seeker?	Êtes-vous un chercheur de vérité ?
Mr. Hubble and the Urantia Papers	M. Hubble et les Cahiers d'Urantia
What was Jesus Like?	À quoi ressemblait Jésus ?
Materialism is Dead. Ghosts are “Becoming”	Le matérialisme est mort. Les fantômes « deviennent »
Volume 8 - No. 4	Volume 8 - No. 4
Be not Discouraged!	Ne vous découragez pas !
The Essentiality of Morality	L'essentiel de la moralité
Personality and Communication	Personnalité et communication
The Nature of God	La nature de Dieu
Angona, Nemesis, and the Solar System	Angona, Némésis et le système solaire
Goals and Purposes	Buts et objectifs
Living as Jesus Lived	Vivre comme Jésus a vécu
Was the Big Bang Really Real?	Le Big Bang était-il vraiment réel ?
De Imitatione Jesu	De Imitatione Jesu
Volume 8 - No. 5	Volume 8 - No. 5
On divine truth	Sur la Divine Vérité
Science and the Urantia Papers. Inexplicable prophesy and inexplicable errors	La science dans le Livre d'Urantia
Geophysics—further prophecies: Continental Drift and Age of the Solar System	Géophysique – autres prophéties : dérive des continents et âge du système solaire
Prophetic Science in the Urantia Papers—Discussion	La science prophétique dans les fascicules d'Urantia – Discussion
Error in the Urantia Papers	Erreur dans les Cahiers d'Urantia
Volume 8 - No. 6	Volume 8 - No. 6
On Tolerating the Views of Others	Sur la tolérance aux opinions des autres
Great Expectations	De grandes attentes
Beyond the Urantia Papers	Au-delà des Cahiers d'Urantia
Is an Alternative to the Big Bang a Possibility?	Une alternative au Big Bang est-elle une possibilité ?
Proclamation	Proclamation
Life on Planet Earth	La vie sur la planète Terre
The Purpose of the Urantia Papers	Le but des Cahiers d'Urantia
Part 4 of The Urantia Book is the “real and ideal revelation” mentioned in Paper 1	La Partie 4 du Livre d'Urantia est la « révélation réelle et idéale » mentionnée dans le Fascicule 1.
