We have come across the Church	Nous nous sommes heurtés à l’Église
Reflections on the first papers of Part Four	Réflexions sur les premiers documents de la quatrième partie
The Art of Living	L'art de vivre — selon Jésus et le livre d'Urantia
Chronology of Jesus' life on Urantia	Chronologie de la vie de Jésus sur Urantia
Comments on paper 179: The Last Supper	La Cène
Who was Jesus?	Qui etait Jesus ?
Jesus—Inspiration and Friend	Jésus – Inspiration et ami
Was the Crucifixion Really Necessary?	La crucifixion était-elle vraiment nécessaire ?
Jesus, Man, and Myth	Jésus, l'homme et le mythe
Paul and Abner	Paul et Abner
Miscellany	Recueil
Utopia as certainty	L'utopie comme certitude
The Urantia Book and the collapse of capitalist era	Le Livre d'Urantia et l'effondrement de l'ère capitaliste
Health, illness and death	Santé, maladie et mort
Technology and Science in Light of The Urantia Book	Technologie et science à la lumière du Livre d'Urantia
Work, business and money	Travail, affaires et argent
Meditation in the Urantian Movement	Méditation dans le mouvement urantien
A cry for hope	Un cri d'espoir
The Urantia movement in Spain	Le mouvement Urantia en Espagne
A History of the Urantia Movement	L'Histoire du Mouvement Urantia
The challenges of the leaders of the fifth revelation	Les défis des dirigeants de la cinquième révélation
The Quran under the spiritual lights of The Urantia Book	Le Coran sous les lumières spirituelles du Livre d'Urantia
From tribe to cosmic citizenship	De la tribu à la citoyenneté cosmique
Answers for those who do not believe	Réponses pour ceux qui ne croient pas
Astronomy and superuniverses	Astronomie et superunivers
The pursuit of happiness in light of the teachings of The Urantia Book	La poursuite du bonheur à la lumière des enseignements du Livre d'Urantia
The Inner Life: Upward	La vie intérieure : vers le haut
The Inner Life: Towards God	La vie intérieure : vers Dieu
The inner life: outward	La vie intérieure : vers l'extérieur
Testimonials from readers of The Urantia Book	Témoignages de lecteurs du Livre d'Urantia
The hand that rocks the cradle	La main qui berce le berceau
Signs	Indices
Friends and residents of Urantia	Amis et résidents sur Urantia
The Urantia Book in Study Groups	Le Livre d'Urantia dans les Groupes d'Étude
The Urantia Book: Why, How, What	Le Livre d'Urantia : Pourquoi, Comment, Quoi
Presentation of The Urantia Book in «La Caja de Pandora»	Présentation du Livre d'Urantia à la « boîte de Pandore »
Key dates in the history of The Urantia Book	Dates clés de l'histoire du Livre d'Urantia
Being free	L'Être libre
Science, Philosophy, Religion and Revelation	Science, philosophie, religion et révélation
Advertising and The Urantia Book	La publicité et le Livre d'Urantia
Opinions and comments	Avis et commentaires
Religious peace	La paix religieuse
Science cannot replace religion	La science ne peut pas remplacer la religion
Life, death and eternity	La vie, la mort et l'éternité
You Be The Book	Tu es le livre
Description of The Urantia Book	Description du Livre d'Urantia
The Urantia Book in the books of J.J. Benítez	Le Livre d'Urantia dans les livres de J.J. Benítez
A Jewish Girl Finds Jesus	Une jeune fille juive trouve Jésus
The Personality	La Personnalité
Anova	Anova (première partie)
Evolution and progress	Évolution et progrès
Why have faith?	Pourquoi avoir la foi ?
The true religion	La vraie religion
Factor 100	Le Facteur 100 ou les 757 575 ans qui nous séparent (peut être) du Paradis
About personality	À propos de la personnalité
How to Get the Urantia Book Out	Comment faire connaître le Livre d'Urantia
Approach to some scientific aspects of The Urantia Book	Approche de quelques aspects scientifiques du Livre d'Urantia
The Cultural Impact of The Urantia Book in the Next Fifty Years	L'impact culturel du Livre d'Urantia dans les cinquante prochaines années
The role of emotions in the spiritual quest	Le róle des émotions dans la recherche spirituelle
How Big is Orvonton, really?	Quelle est vraiment la taille d'Orvonton ?
Moussa N'Diaye's first seminar	Le premier séminaire de Moussa N'Diaye
The slaveries of man	Les esclavages de l'homme
What Does The Urantia Book Instruct Concerning the Dissemination of Its Teachings?	Que nous dit de faire Le Liure d'Urantia à propos de la dissémination de ses enseignements?
The evolution of reincarnation and karma	L'évolution de la réincarnation et du karma
A description of reality	Une description de la réalité
A new thought	Une nouvelle pensée
Synthesis of reality	Synthèse de la réalité
Teamwork	Le travail d' équipe
Creation According to The Urantia Book	La Création selon le Livre d'Urantia
Consciousness, determinism and materialism	Conscience
The Urantia Book and its dissemination	Le Livre d'Urantia et sa diffusion
Technological Future	Avenir technologique
Ethics and Morals	Éthique et morale
New interpersonal relationships	Nouvelles relations interpersonnelles
Orientation and knowledge	Orientation et connaissances
Consideration of Some Criticisms of The Urantia Book	Considération de quelques critiques du Livre d'Urantia
Bill Sadler Talks	Bill Sadler parle
The Human Mind According to Bill Sadler	L'esprit humain selon Bill Sadler
