Luz y Vida — No. 14 — September 2008	Luz y Vida — Núm. 14 — Septiembre 2008
Luz y Vida — No. 14 — Presentation	Luz y Vida — Núm. 14 — Presentación
Causes and effects	Causas y efectos
Prayer for every night	Oración para todas las noches
Do all mortals survive?	¿Sobreviven todos los mortales?
More about how many survive (last part)	Más sobre cuántos sobreviven (última parte)
Transcendence	Trascendencia
News from Urantia Association of Spain	Noticias de la Asociación Urantia de España
Luz y Vida — No. 15 — December 2008	Luz y Vida — Núm. 15 — Diciembre 2008
Luz y Vida — No. 15 — Presentation	Luz y Vida — Núm. 15 — Presentación
Jesus and the Samaritan woman	Jesús y la samaritana
Adjuster and experience	El Ajustador y la experiencia
The Urantia Book and its dissemination	El Libro de Urantia y su difusión
News from Urantia Association of Spain	Noticias de la Asociación Urantia de España
Luz y Vida — No. 16 — February 2009	Luz y Vida — Núm. 16 — Febrero 2009
Luz y Vida — No. 16 — Presentation	Luz y Vida — Núm. 16 — Presentación
The mind according to revelation (second part)	La mente según la revelación (segunda parte)
There is always a beginning	Siempre hay un comienzo
The Alchemy of Creation	La Alquimia de la Creación
News from Urantia Association of Spain	Noticias de la Asociación Urantia de España
Luz y Vida — No. 17 — May 2009	Luz y Vida — Núm. 17 — Mayo 2009
Luz y Vida — No. 17 — Presentation	Luz y Vida — Núm. 17 — Presentación
Genesis of the International Conference	Génesis de la Conferencia Internacional
Highlights of the International Conference	Lo más destacado de la Conferencia Internacional
Luz y Vida — No. 18 — September 2009	Luz y Vida — Núm. 18 — Septiembre 2009
Luz y Vida — No. 18 — Presentation	Luz y Vida — Núm. 18 — Presentación
The mind according to revelation (last part)	La mente según la revelación (última parte)
The unmanifested	Lo no manifestado
How many mortals survive	Cuántos mortales sobreviven
The four candles	Las cuatro velas
News from Urantia Association of Spain	Noticias de la Asociación Urantia de España
