Welcome & Contact Details	Bienvenida e información de contacto
The Secret of a Better Civilisation	El secreto de una civilización mejor
O Livro de Urântia Premiered in Brazil	O Livro de Urântia presentado en Brasil
Newsworthy Decisions From Urantia Foundation's January 2008 Trustees Meeting	Decisiones destacadas de la reunión de los fideicomisarios de la Fundación Urantia de enero de 2008
Japanese Translation Continues To Progress	Avance de la traducción japonesa
In Memorium: Karlheinz Stockhausen	El famoso compositor (y lector del Libro de Urantia) Karlheinz Stockhausen ha fallecido
Study Groups: The Principle Of Sharing	Grupos de estudio: el principio de compartir
Reflections on introducing The Urantia Book	Reflexiones acerca de cómo introducir El Libro de Urantia
Testimonials About The Urantia Book	Testimonios Sobre El libro de Urantia
Two new Trustees elected	Elegidas dos nuevas fideicomisarias
Volume 2, Issue 2, June 2008	Volumen 2, Número 2, junio 2008
Welcome & Contact Details	Bienvenida e información de contacto
The Revelation Enters the 21st Century	La Revelación entra en el siglo XXI
Noteworthy Decisions From The April 2008 Board Meeting In Paris	Decisiones destacadas de la reunión de abril de la Junta en París
Buenos Aires Book Fair	La Feria del Libro de Buenos Aires
The Urantia Community Endowment: A Fund For The Future	El Fondo de Dotación de la Comunidad Urantia: un fondo para el futuro
Duane Faw: Honoring a Man Who Served the Revelation	Duane Faw: Homenaje a un hombre que sirvió a la Revelación
Volume 2, Issue 3, Sept. 2008	Volumen 2, Número 3, septiembre 2008
Welcome & Contact Details	Bienvenida e información de contacto
Seppo Kanerva announces his Retirement	Seppo Kanerva anuncia su retiro
The Future of the Urantia Movement	El futuro del movimiento Urantia
Newsworthy Decisions Made By Urantia Foundation's Board Of Trustees	Decisiones Destacadas De La Junta De Fideicomisarios De La Fundación Urantia - 2008
Printing Of El Libro De Urantia European Edition	Impresión de la edición europea del Libro de Urantia
A Tribute to Pat Mundelius	Homenaje a Pat Mundelius
Why Is The Urantia Book Religious But Not a Religion?	¿Por qué El Libro De Urantia es religioso pero no es una religión?
Are You a New Religion or a Cult?	¿Sois una nueva religión o una secta?
UBIS... Celebrating 10 Years of Dedicated Service To The Urantia Book Community	UBIS: Celebración de los 10 años de servicio dedicado a la comunidad del Libro de Urantia
Volume 2, Issue 4, Dec. 2008	Volumen 2, Número 4, diciembre 2008
Welcome & Contact Details	Bienvenida e información de contacto
Holiday Greetings From Urantia Foundation	Felices Fiestas De La Fundación Urantia
Urantia Foundation Launches Matching Fund-Raising Campaign 2008	La Fundación Urantia Lanza La Campaña De Recaudación De Fondos De 2008
Noteworthy Decisions From The November 2008 Board Meeting	Decisiones Noviembre 2008
The Urantia Book In Austria	El Libro De Urantia En Austria
Education And Urantia Foundation	La educación y la Fundación Urantia
Second Meeting of Urantia Book Readers In Germany	Segundo Encuentro De Lectores De El libro de Urantia En Alemania
Henk Mylanus, New Associate Trustee And European Manager Of Sales	Henk Mylanus, nuevo fideicomisario asociado y Director de Ventas en Europa
Reflections	Reflexiones
Volume 3, 2009	Volumen 3, 2009
Volume 3, Issue 1, March 2009	Volumen 3, Número 1, marzo 2009
Welcome & Contact Details	Bienvenida e información de contacto
Kind and Generous Souls	Almas generosas y amables
Noteworthy Decisions From The January 2009 Board Meeting	Decisiones Tomadas En La Reunión De Enero De La Junta - 2009
A Vision of the Future	Una Visión Del Futuro
The History of the Polish Translation	Historia De La Traducción Polaca
Standard Reference Text Commiffee Report	Informe Del Comité Del Texto De Referencia Estándar
Millennial Reflections	Reflexiones Del Milenio
The Urantia Book Index Project	El Proyecto Índice De The Urantia Book
UBIS is Hot!	¡La UBIS Está Viva!
Holiday Party At 533 Diversersey	Fiesta En El 533 De Diversey
Volume 3, Issue 2, June 2009	Volumen 3, Número 2, junio 2009
Welcome & Contact Details	Bienvenida e información de contacto
Gratitude To Those Who Serve The Revelation	Gratitud Hacia Los Que Sirven A La Revelación
Pre-Conference Leadership Roundtable	Mesa Redonda De Líderes En La Pre-Conferencia
Noteworthy Decisions From The April 2009 Board Meeting	Decisiones Tomadas En La Reunión De Abril De La Junta - 2009
God Consciousness — A Living University	La Conciencia De Dios – Una Universidad Viviente
Update From The Urantia Book Internet School (UBIS)	Novedades de la Escuela en Internet de El libro de Urantia (UBIS)
Looking For A French Distributor	Buscando Distribuidor en Francia
The Urantia Book And Christianity	El libro de Urantia y el Cristianismo
Printing of El Libro De Urantia European Edition	Impresión De La Edición Europea De El libro de Urantia
The Second Mile As A Community Experience	La Segunda Milla Como Una Experiencia De Comunidad
Reflections — Where Gaps Were Bridged	Reflexiones – Donde Se Tendieron Puentes
Volume 3, Issue 3, Sept. 2009	Volumen 3, número 3, septiembre 2009
Welcome & Contact Details	Bienvenida e información de contacto
The Road Ahead	El Camino Que Nos Espera
Parliament of the World's Religions 2009	Parlamento De Las Religiones Del Mundo 2009
Noteworthy Decisions from the July 2009 Board Meeting	Decisiones Tomadas En La Reunión De Julio De La Junta - 2009
The History of the Hungarian (Magyar) Translation	La Historia De La Traducción Húngara (Magiar)
Interest in the Chinese Translation	Interés Por La Traducción China
The Second Mile In Retrospect: Thoughts On The Boulder Experiment	La Segunda Milla En Retrospectiva: Reflexiones Acerca Del Experimento De Boulder
Reflections on 533 Diversey	Reflexiones Sobre 533 Diversey
El Libro De Urantia — European Edition	El Libro De Urantia – Edición Europea
Quebec Office Closed	Cierre De La Oficina De Quebec
God Consciousness: A Living University Inspires In-Depth Study	La Conciencia De Dios: Una Universidad Viva Inspira El Estudio En Profundidad
A Poem for Bert Cobb	Poema Para Bert Cobb
Volume 3, Issue 4, Dec. 2009	Volumen 3, Número 4, diciembre 2009
Welcome & Contact Details	Bienvenida e información de contacto
Urantia Foundation Launches Matching Fund-Raising Campaign 2009	La Fundación Urantia Lanza La Campaña 2009 De Recaudación De Fondos
Jesus and Ganid	Jesús y Ganid
Noteworthy Decisions From The October 2009 Board Meeting	Decisiones Tomadas En La Reunión De Octubre De La Junta - 2009
Library Placement	Colocación en Bibliotecas
When Great Britain Meets Little Brittany	Cuando Gran Bretaña se Encuentra con la Pequeña Bretaña
The Pipeline of Light	El Tubo De Luz
The French Audio Version of Le Livre d'Urantia	La Versión Audio De Le Livre D’urantia
Das Urantia Buch in Munich	Das Urantia Buch en Múnich
Meeting of the IT Minds	Reunión De Cerebros IT
Volume 4, 2010	Volumen 4, 2010
Volume 4, Issue 1, March 2010	Volumen 4, Número 1, marzo 2010
Welcome & Contact Details	Bienvenida e información de contacto
Reflections on 2009 and a Look into the Future	Reflexiones sobre 2009 y una mirada hacia el futuro
Sweden and The Urantia Book	Suecia y El Libro de Urantia
Parliament of The World's Religions	Parlamento de las Religiones del Mundo
Unexpected Joy	Alegría inesperada
A Gathering In Mexico City	Encuentro en Ciudad de México
Our Trip To Mexico City	Nuestro viaje a Ciudad de México
Orlando Florida: Another Chapter Unfolds	Orlando (Florida): otro capítulo comienza
Volume 4, Issue 2, June 2010	Volumen 4, Número 2, junio 2010
Welcome & Contact Details	Bienvenida e información de contacto
1,000 Libraries, 1,000 Book Reviews, and 1,000 Study Groups	1000 bibliotecas, 1000 reseñas y 1000 grupos de estudio
Noteworthy Decisions from the April 2010 Board Meeting	Decisiones destacadas de la reunión de la junta directiva de abril de 2010
UBIS News: A New Website, an Expanded Curriculum, and the Challenge Ahead	Noticias de la UBIS: nueva web, plan de estudio ampliado y retos futuros
Introducing the Urantia Book Historical Society	Presentación de la Sociedad Histórica de El libro de Urantia
Attending the Book Fair in Budapest, Hungary	Asistencia a la Feria del Libro de Budapest (Hungría)
9th National Meeting Of Readers In Spain — Cultivating Universal Intelligence	IX Encuentro de Lectores en España: Cultivar la inteligencia universal
Nola Smith: A Pioneer in Launching the Urantia Revelation	Nola Smith: una pionera en dar a conocer la Revelación Urantia
Volume 4, Issue 3, Sept. 2010	Volumen 4, Número 3, septiembre 2010
Welcome & Contact Details	Bienvenida e información de contacto
President's Report	Informe del Presidente
Noteworthy Decisions from the July 2010 Board Meeting	Decisiones destacadas de la 3 reunión de julio de la Junta
Dorothy Elder Passes the UBIS Leadership Torch	Dorothy Elder pasa el testigo de la dirección de la UBIS
Appreciative Inquiry for Study Groups	Indagación apreciativa para los grupos de estudio
Study Groups: New Thoughts from an Old Reader	Grupos de estudio: nuevos pensamientos de un lector veterano
A Follow Up to Placing Urantia Books in Alternative Libraries	Seguimiento de la colocación de Libros de Urantia en bibliotecas alternativas
Comments from Readers of The Urantia Book	Comentarios de lectores de El libro de Urantia
Volume 4, Issue 4, Dec. 2010	volumen 4, número 4, diciembre 2010
Welcome & Contact Details	Bienvenida e información de contacto
The Art of Translations	El arte de traducir
Receiving Az Urantia könyv, the Magyar (Hungarian) Translation of The Urantia Book	Recepción de Az Urantia könyv, la traducción bingara de El libro de Urantia
El Libro De Urantia Edición Europea — The Spanish European Edition	El libro de Urantia — Edición europea, la edición en español de España
Urantiaboken — the Swedish Translation	Urantiaboken, la traducción sueca
O Livro de Urântia — the Portuguese Translation	O Livro de Urântia, la traducción portuguesa
Księga Urantii: The Polish Translation Has Reached the Readers	Księga Urantii: la traducción polaca ha llegado a los lectores
Das Urantia Buch — the German Translation	Das Urantia Buch, la traducción alemana
The Story Of Urantia Raamat — The Estonian Translation	La historia de Urantia Raamat — La traducción estonia
Книга Урантии — the Russian Translation	Книга Урантии, la traducción rusa
“Go Into All the World” — Jesus	«Id por todo el mundo» (Jesús)
Volume 5, 2011	Volumen 5, 2011
Volume 5, Issue 1, March 2011	Volumen 5, Número 1, marzo 2011
Welcome & Contact Details	Bienvenida e información de contacto
The Age of Wonder	La Era de las Maravillas
Noteworthy Decisions from the January 2011 Board of Trustees Meeting	Decisiones Destacadas De La Reunión De Enero De La Junta - 2011
The Education Initiative	La Iniciativa de Educación
A Short History of the French Translation	Breve historia de la traducción francesa
Second Society Foundation and A Study of the Master Universe	La Second Society Foundation y «Estudio del universo maestro»
The Trustees Meet in the Lone Star State	Los fideicomisarios se reúnen en el Estado de la Estrella
Comments from Readers of The Urantia Book	Comentarios de lectores de El libro de Urantia
Volume 5, Issue 2, June 2011	Volumen 5, Número 2, junio 2011
Welcome & Contact Details	Bienvenida e información de contacto
Why Study Groups Matter to the Future of the World	Por qué los grupos de estudio son importantes para el futuro del mundo
Noteworthy Goals from the April 2011 Board of Trustees Meeting	Decisiones destacadas de la reunión de abril de la Junta
Jay Peregrine visits Finland	Jay Peregrine visita Finlandia
The Spanish Revision Project	El proyecto de revisión de la traducción española
The Urantia Book Internet School — My Lifeline to the Urantia Book Community	La Escuela de El libro de Urantia en Internet - Mi trayectoria en la comunidad de El libro de Urantia
The Debut of The Urantia Book at the 2011 Budapest Book Fair	El debut de El libro de Urantia en la Feria del Libro de Budapest 2011
Comments from Readers of The Urantia Book	Comentarios de lectores de El libro de Urantia
Volume 5, Issue 3, Sept. 2011	Volumen 5, número 3, septiembre 2011
Welcome & Contact Details	Bienvenida e información de contacto
Report on the Kickoff Meeting for the Revision of the Spanish Translation	Informe de la reunión de inicio de la revisión de la traducción española
Noteworthy Goals and Decisions from the July 2011 Board of Trustees Meeting	Decisiones y metas destacadas de la reunión de julio de la Junta
Urantia Book Readers Study Together this Summer	Los lectores de El libro de Urantia estudian juntos este verano
Training Teachers/Facilitators for the Urantia Book Internet School	Formación de profesores y facilitadores para la Escuela de El libro de Urantia en Internet
Planned Giving to Urantia Foundation	Donación planeada a la Fundación Urantia
Report from the Pipeline of Light 2003-2011	Informe del «Canal de luz» 2003-2011
A Reader's Experience Staying at 533 W Diversey Parkway	Experiencia de un lector que visitó el 533 de Diversey Parkway
Comments from Readers	Comentarios de los lectores
Volume 5, Issue 4, Dec. 2011	Volumen 5, Número 4, diciembre 2011
Welcome & Contact Details	Bienvenida e información de contacto
A Season of Gratitude and a Time for Generosity	Época de gratitud y momento de generosidad
Noteworthy Decisions from the October 2011 Board of Trustees Meeting	Decisiones destacadas de la reunión de octubre de la Junta de Fideicomisarios
Fast Start for Urantia Book Study Group Portal — Tri-Partisan Support Team Formed	Inicio rápido del Portal de Grupos de Estudio de El libro de Urantia
The Rewards of Being a Teacher/Facilitator for UBIS	Las recompensas de ser profesor/facilitador de la UBIS
Report on the Kickooff Meeting for the Revision of the Portuguese Translation	Informe de la reunión de lanzamiento de la revisión de la traducción portuguesa
Das Urantia Buch Presented at the Book Fair in Rasatt, Germany	Das Urantia Buch se presentó en la Feria del Libro de Rasatt (Alemania)
The Siegels Visit Sweden, Estonia, Russia, and Finland in June, 2011	Los Siegel visitan Suecia, Estonia, Rusia y Finlandia en junio
Centering Prayer Retreat in Brittany, France	Retiro de oración contemplativa en la Bretaña francesa
A New Associate Trustee Is Appointed	Nombramiento de un nuevo fideicomisario asociado
Comments from Readers	Comentarios de los lectores
Volume 6, 2012	Volumen 6, 2012
Volume 6, Issue 1, March 2012	Volumen 6, Número 1, marzo 2012
Welcome & Contact Details	Bienvenida e información de contacto
Our Journey to South America	Nuestro viaje a Sudamérica
Noteworthy Decisions from the January 2012 Board of Trustees Meeting	Decisiones destacadas de la reunión de la Junta de Fideicomisarios de enero de 2012
Teacher-Facilifators Needed for the Urantia Book Internet School	Se necesitan profesores-facilitadores para la Escuela de El libro de Urantia en Internet
The Urantia Book around the world	El Libro de Urantia por el mundo
Comments from Readers of The Urantia Book	Comentarios de los lectores
Volume 6, Issue 2, June 2012	Volumen 6, Número 2, junio 2012
Welcome & Contact Details	Bienvenida e información de contacto
Worship and Wisdom at 533 W Diversey Parkway	Adoración y sabiduría en el 533 w Diversey Parkway
Noteworthy Decisions from the April 2012 Board of Trustees Meeting	Decisiones destacadas de la reunión de la junta de fideicomisarios de Abril de 2012
The Hebrew Translation of The Urantia Book	La traducción al Hebreo de El libro de Urantia
Reflections on the 11th meeting of Urantia Book readers in Spain	Reflexiones sobre el XI Encuentro de Lectores de El libro de Urantia en España
A Meredith Sprunger Story	Una historia de Meredith Sprunger
How I found The Urantia Book	Cómo encontré El libro de Urantia
Help Wanted for Translations	Se necesita ayuda
My trip to Colombia, South America	Mi viaje a Colombia (Sudamérica)
Urantia Book Study Group Directory	El directorio de grupos de estudio de El libro de Urantia
Two New Appointments	Dos nuevos nombramientos
Reader Comments	Comentarios de los lectores
Irmeli Ivalo-Sjölie: Book Ambassador at Large	Irmeli Ivalo-Sjölie: Embajadora del libro a distancia
Volume 6, Issue 3, Aug. 2012	Volumen 6, Número 3, agosto 2012
Welcome & Contact Details	Bienvenida e información de contacto
Pulling Together for the Common Good	Remando juntos por el bien común
Noteworthy Decisions from the July 2012 Board of Trustees Meeting	Decisiones destacadas de la reunión de la junta de fideicomisarios de julio de 2012
The Urantia Book and its teachings in Babasa Indonesia	El Libro de Urantia y sus enseñanzas en Indonesio
Spanish UBIS—One More Step in the Expansion of the Urantia Book Internet School	La UBIS en español - un paso más en la expansión de la escuela de El Libro de Urantia en internet
The Evolution of Translations	La evolución de las traducciones
A Timeline for The Urantia Book	Cronología de El Libro de Urantia y sus traducciones
Five Days at 533 W Diversey Parkway	Cinco días en el 533 de W Diversey Parkway
A Summer Urantia Book Conference in Berlin	Conferencia de verano de El Libro de Urantia en Berlín
Remembering Mary Lou Hales	En recuerdo de Mary Lou Hales
Remembering Werner Sutter	En recuerdo de Werner Sutter
Volunteers Needed	Se necesitan voluntarios
Comments from readers	Comentarios de lectores
Volume 6, Issue 4, Nov. 2012	Volumen 6, Número 4, noviembre 2012
Welcome & Contact Details	Bienvenida e información de contacto
Joint Meeting of The Urantia Book Fellowship and Urantia Foundation	Reunión conjunta de la Urantia Book Fellowship y la Fundación Urantia
Winter Fundraising Match of $160,000 Launches Now	Comienza la igualación de fondos de invierno de 160.000$
An Audio Version of The Urantia Book in Portuguese	Versión en audio de El libro de Urantia en Portugués
Engineering the Audio O Livro de Urântia	Ser el ingeniero de sonido de O Livro de Urântia
Noteworthy Decisions from the October 2012 Board of Trustees Meeting	Decisiones destacadas de la reunión de octubre de los fideicomisarios
A Community Introduction to The Urantia Book	Una introducción de El libro de Urantia en la comunidad
A Seminar on the Truths of Spiritual Experience	Seminario sobre las verdades de la experiencia espiritual
The Number of Urantia Books Printed between 1955 and 2012	El número de Libros de Urantia impresos entre 1955 y 2012
The Third Urantia Book Information Technology (IT) Roundtable	Tercera Mesa Redonda de las Tecnologías de la Información (TI) y El libro de Urantia
Impressions of the Information Technology Roundtable	Impresiones sobre la Mesa Redonda de Tecnologías de la Información
Reader Comments	Comentarios de los lectores
Urantia Book Holiday Sale	Venta navideña de El libro de Urantia
Volume 7, 2013	Volumen 7, 2013
Volume 7, Issue 1, March 2013	Volumen 7, Número 1, marzo 2013
Welcome & Contact Details	Bienvenida e información de contacto
Urantia Foundation Announces New Book Covers For The Urantia Book	Nuevas portadas para El libro de Urantia
Noteworthy Decisions from the January 2013 Board of Trustees Meeting	Decisiones destacadas de la reunión de enero de la Junta de Fideicomisarios
The 2012 Survey of Readers of The Urantia Book	La encuesta 2012 de lectores de El libro de Urantia
Finding a Distributor in Hungary for the Hungarian translation, Az Urantia könyv	Búsqueda de un distribuidor en Hungría para la traducción al búngaro, Az Urantia könyv
Around the World with Urantia Book. Ambassador Irmeli Ivalo-Sjölie	Por el mundo con la embajadora de El libro de Urantia, Irmeli Ivalo-Sjölie
How the Idea for a Urantia Book Translation Tool was Born	Cómo surgió la idea de una herramienta para traducciones de El libro de Urantia
A Group Meditation at Urantia Foundation	Meditación en grupo en la Fundación Urantia
Half Price Books-an Opportunity for Urantia Book Dissemination	Libros a mitad de precio - una oportunidad para la diseminación de El libro de Urantia
A Thank You Note from Chile	Nota de agradecimiento desde Chile
A Reader's Comment	Comentarios de un lector
Announcements	Anuncios
Volume 7, Issue 2, June 2013	Volumen 7, número 2, junio 2013
Welcome & Contact Details	Bienvenida e información de contacto
New Planned Giving Website at Urantia.org	Nueva web de donación planificada en urantia.org
Notewortby Decisions from the April 2013 Board of Trustees Meeting	Decisiones destacadas de la reunión de abril 2013
A Decimal Seminar	Seminario decimal
The Urantia Book in Spain	El libro de Urantia en España
Translating The Urantia Book Into Farsi: The Inspiring Story Of How This Project Began	Traducir El libro de Urantia al parsi: La historia inspiradora de cómo comenzó este proyecto
Inspire and Be Inspired	Inspira y sé inspirado
The Third Meeting of the Blue Club in Frankfurt, Germany	La tercera reunión del Blue Club en Frankfurt (Alemania)
A New Platform for The Urantia Book Internet School	Nueva plataforma para la Escuela 10 de El libro de Urantia en Internet (UBIS)
A Reader's Comment	Comentarios de una lectora
Volume 7, Issue 3, Sept. 2013	Volumen 7, número 3, septiembre 2013
Welcome & Contact Details	Bienvenida e información de contacto
Smart Religion	Religión inteligente
Noteworthy Decisions from the July 2013 Board of Trustees Meeting	Decisiones destacadas de la reunión de julio 2013
What the Women are Planning	¿Qué se encuentran planificando las mujeres?
The Urantia Book Study Group Directory	El Directorio de grupos de estudio de El libro de Urantia
One Student's Perspective on UBIS	La opinión de una alumna de la UBIS
A Tale of Two Conferences	Relato de dos conferencias
Urantia Book. Ambassador Irmeli Ivalo-Sjölie visits Finland, and the USA	La embajadora de El libro de Urantia, Irmeli Ivalo-Sjölie, visita Finlandia y los EEUU
The Urantia Book in Korea	El libro de Urantia en Corea
A Reader's Comment	Comentarios de una lectora
Help Wanted	Se necesita ayuda
Volume 7, Issue 4, Dec. 2013	Volumen 7, Número 4, diciembre 2013
Welcome & Contact Details	Bienvenida e información de contacto
Matthew the Money-getter	Mateo, el que consigue el dinero
Noteworthy Decisions from the October 2013 Board of Trustees Meeting	Decisiones destacadas de la reunión de octubre de la Junta de Fideicomisarios
Urantia Books En Route to the Philippines	Libros de Urantia de camino a Filipinas
A Filmmaker's Approach to Promoting The Urantia Book	Enfoque de un cineasta para promocionar El libro de Urantia
The Urantia Book Study Group Directory	El Directorio de Grupos de Estudio de El libro de Urantia
Holiday Party at Urantia Foundation	Celebración navideña en la Fundación Urantia
Adventures in Placing The Urantia Book	La aventura de colocar El libro de Urantia
Growing Old Gracefully	Envejecer con dignidad
Job Opening At Urantia Foundation	Anuncio para el puesto de director ejecutivo
A Reader's Comment	Comentarios de una lectora
Volume 8, 2014	Volumen 8, 2014
Volume 8, Issue 1, March 2014	Volumen 8, Número 1, marzo 2014
Welcome & Contact Details	Bienvenida e información de contacto
A Survey of Translators and Revisers of The Urantia Book	Encuesta sobre traductores y revisores de El libro de Urantia
Noteworthy Decisions from the January 2014 Board of Trustees Meeting	Decisiones destacadas de la reunión de enero de la Junta de Fideicomisarios
The Urantia Book in the Philippines: an Outreach Project Update	El libro de Urantia en Filipinas: novedades del proyecto de asistencia
Restoring the Birthplace of the Fifth Epochal Revelation	La restauración del lugar de nacimiento de la Quinta Revelación de Época
Churchification	Iglesificación
The Study Group Symposium	El Simposio de Grupos de Estudio
Preparing For My First International Conference	La preparación de mi primera conferencia internacional
What the Women Are Planning: a Report from our Second Gathering	Lo que están planeando las mujeres: informe de nuestro segundo encuentro
A Reader's Comment	Comentarios de una lectora
Volume 8, Issue 2, July 2014	Volumen 8, Número 2, julio 2014
Welcome & Contact Details	Bienvenida e información de contacto
Behind the Scenes of the Hebrew Translation Project	El proyecto de traducción al hebreo entre bastidores
Noteworthy Decisions from the April 2014 Board of Trustees Meeting	Decisiones destacadas de la reunión de abril de la Junta de Fideicomisarios
The Urantia Book: A Blessing for Ukraine	El libro de Urantia: una bendición para Ucrania
The International Book Fair in Bogotá, Colombia	La Feria Internacional del Libro de Bogotá (Colombia)
Second In-depth Revision of the French Translation	Segunda revisión en profundidad de la traducción al francés
The Urantia Book Study Group Directory	El Directorio de Grupos de Estudio de El Libro de Urantia
Journal of a Journey: Seeding Urantia Books in the Caribbean	Diario de un viaje: la siembra de Libros de Urantia en el Caribe
The Urantia Book in the Philippines	El libro de Urantia en Filipinas
A Workshop on the Soul	Taller sobre el alma
Trip to the Holy Land	Viaje a Tierra Santa
Volume 8, Issue 3, Sept. 2014	Volumen 8, Número 3, septiembre 2014
Welcome & Contact Details	Bienvenida e información de contacto
Happenings in Indonesia	Acontecimientos de Indonesia
Noteworthy Decisions from the July 2014 Board of Trustees Meeting	Decisiones destacadas de la reunión de julio de la Junta de Fideicomisarios
The Urantia Book in Guatemala	El libro de Urantia en Guatemala
Joint Seminar of the Education Committees of Three Major Urantia Organizations	Seminario conjunto del Comité de Educación de las tres principales organizaciones Urantia
International Conference 2014: A Personal Experience	Conferencia internacional 2014: una experiencia personal
A Dream Come True: Experiencing Urantia Foundation and the Study Group Symposium	Un sueño hecho realidad: experimentar la Fundación Urantia y el Simposio de Grupos de Estudio
The Study Group Symposium: Report on the Speeches	El Simposio de Grupos de Estudio: informe sobre las charlas
The Beauty of Sharing: Seeding the teachings in Indonesia	La belleza de compartir: la siembra de la enseñanzas en Indonesio
Finding The Urantia Book in Nigeria: an Answer to my Childhood Prayer	Encontrar El libro de Urantia en Nigeria: la respuesta a las oraciones de mi niñez
Announcements	Anuncios
Volume 8, Issue 4, Dec. 2014	Volumen 8, Número 4, diciembre 2014
Welcome & Contact Details	Bienvenida e información de contacto
Urantia Foundation's Year-End Fundraising Match	Igualación de fondos de final de año de la Fundación Urantia
Noteworthy Decisions from the October 2014 Board of Trustees Meeting	Decisiones destacadas de la reunión de octubre de la Junta de Fideicomisarios
Urantia, Nebadon, and the Master Universe: A New Film on Perspectipe	Urantia, Nebadon y el Univeso maestro: nueva película en perspectiva
An Update from the Education Committee	Novedades del Comité de Educación
A Beach Retreat: What Prayer Was to Jesus	Retiro en la playa: lo que la oración era para Jesús
Reflections from The Women's Retreat	Reflexiones del Retiro de Mujeres
Comments from the Soul Workshop	Comentarios del taller sobre el Alma
What The Urantia Book Means to Me	Lo que El libro de Urantia significa para mí
Urantia Book Holiday Sale	Campaña navideña de El Libro de Urantia
Volume 9, 2015	Volumen 9, 2015
Volume 9, Issue 1, March 2015	Volumen 9, Número 1, marzo 2015
Welcome & Contact Details	Bienvenida e información de contacto
A Urantia Book Booth at the Parliament of the Worlds Religions	Un stand de El libro de Urantia en el Parlamento de las Religiones del Mundo
Foundation Highlights of 2014	Lo más destacado de la Fundación en 2014
Noteworthy Decisions from the January 2015 Board of Trustees Meeting	Decisiones destacadas de de la reunión de enero de la Junta de Fideicomisarios
The 2015 Intemational Book Fair in Jerusalem	La Feria Internacional del Libro 2015 de Jerusalén
Disseminating The Urantia Book in Ukraine	La diseminación de El libro de Urantia en Ucrania
What The Urantia Book Means to Me?	¿Qué significa El libro de Urantia para mi?
Urantia Book Outreach in the Philippines	Alcance de El libro de Urantia en Filipinas
How Discovering The Urantia Book Has Affected My Life	Cómo ha afectado a mi vida el descubrimiento de El libro de Urantia
Announcements	Anuncios
Volume 9, Issue 2, June 2015	Volumen 9, Número 2, junio 2015
Welcome & Contact Details	Bienvenida e información de contacto
The Italian Translation of The Urantia Book	La traducción al italiano de El libro de Urantia
Noteworthy Decisions from the April 2015 Board of Trustees Meeting	Decisiones destacadas de la reunión de abril de la Junta de Fideicomisarios
My Reflections after the Book Expo America	Mis reflexiones sobre la BookExpo America
The Bogotá International Book Fair	La Feria Internacional del Libro de Bogotá
A Cooperative Venture at the Chicago Lit Fest	Una empresa cooperativa en el Chicago Lit Fest
The Foundation's Photo Gallery: Preserving History	La galería de fotos de la Fundación: preservar la historia
What The Urantia Book Means to Me	Lo que El libro de Urantia significa para mí
My Quest to Find Answers	Mi búsqueda de respuestas
Annoucements	Anuncios
Volume 9, Issue 3, Sept. 2015	Volumen 9, número 3, septiembre 2015
Welcome & Contact Details	Bienvenida e información de contacto
A Gathering of Readers in Italy	Encuentro de lectores en Italia
Noteworthy Decisions from the July 2015 Board of Trustees Meeting	Decisiones destacadas de la reunión de julio de la junta de fideicomisarios
The Highest Joy	La alegría más grande
